0.0	150.0
18.889524899828302	147.76760160274756
37.779049799656605	145.36348025186032
56.66857469948479	143.1310818546079
75.5580995993131	140.72696050372068
94.4476244991414	138.15111619919864
113.3371493989697	135.40354894104178
132.22667429879795	132.82770463651974
151.11619919862625	130.0801373783629
170.0057240984545	126.98912421293647
188.8952489982828	124.06983400114481
207.78477389811104	120.46365197481396
226.67429879793934	116.1705781339439
245.56382369776765	111.36233543216943
264.4533485975959	105.69547796222096
283.3428734974242	98.65483686319405
302.23239839725244	90.58385804235834
321.12192329708074	80.9673726388094
340.011448196909	69.97710360618203
358.9009730967373	57.09788208357185
377.7904979965656	44.21866056096164
396.68002289639384	28.591871780194623
415.5695477962221	11.247853463079593
434.4590726960504	-5.924441900400666
453.3485975958787	-26.87464224384661
472.23812249570693	-46.9662278191185
472.23812249570693	-46.9662278191185
475.67258156840296	-52.11791642816257
479.10704064109905	-56.067544361763
482.54149971379513	-60.36061820263308
485.9759587864911	-66.8860904407556
485.9759587864911	-90.06868918145392
482.54149971379513	-98.65483686319402
479.10704064109905	-105.52375500858614
475.67258156840296	-110.50372066399541
472.23812249570693	-114.45334859759589
472.23812249570693	-114.45334859759589
453.3485975958787	-132.14081282198055
434.4590726960504	-144.50486548368633
415.5695477962221	-153.94962793360048
396.68002289639384	-160.81854607899254
377.7904979965656	-165.45506582713222
358.9009730967373	-168.7178019461935
340.011448196909	-170.2633085289067
321.12192329708074	-171.80881511161994
302.23239839725244	-172.32398397252433
283.3428734974242	-171.80881511161994
264.4533485975959	-169.9198626216371
245.56382369776765	-167.51574127074986
226.67429879793934	-164.08128219805383
207.78477389811104	-159.44476244991415
188.8952489982828	-156.86891814539212
170.0057240984545	-152.74756725815683
151.11619919862625	-149.6565540927304
132.22667429879795	-146.56554092730397
113.3371493989697	-143.81797366914714
94.4476244991414	-142.2724670864339
75.5580995993131	-142.2724670864339
56.66857469948479	-143.13108185460788
37.779049799656605	-145.02003434459073
18.889524899828302	-147.59587864911276
0.0	-150.0
