969,2349
970,2349
971,2351
972,2353
973,2354
974,2355
975,2355
976,2356
977,2357
978,2357
979,2358
980,2359
981,2359
982,2359
983,2360
984,2359
985,2361
986,2362
987,2363
988,2365
989,2364
990,2364
991,2365
992,2366
993,2366
994,2367
995,2368
996,2368
997,2369
998,2370
999,2371
1000,2371
1001,2372
1002,2372
1003,2372
1004,1705
1005,1704
1006,1702
1007,1702
1008,1700
1009,1699
1010,2377
1011,2379
1012,2380
1013,2380
1014,2383
1015,2384
1016,2384
1017,2385
1018,2386
1019,2386
1020,2387
1021,2388
1022,2389
1023,2389
1024,2390
1025,2391
1026,2391
1027,2392
1028,2393
1029,2393
1030,2394
1031,2395
1032,2395
1033,2396
1034,2397
1035,2397
1036,2398
1037,2399
1038,2399
1039,2400
1040,2401
1041,2401
1042,2402
1043,2403
1044,2403
1045,2404
1046,2405
1047,2406
1048,2406
1049,2406
1050,2407
1051,2408
1052,2409
1053,2409
1054,2410
1055,2411
1056,2410
1057,2412
1058,2413
1059,2413
1060,2414
1061,2415
1062,2414
1063,2415
1064,2415
1065,2416
1066,2416
1067,2417
1068,2417
1069,2418
1070,2419
1071,2419
1072,2418
1073,2419
1074,2419
1075,2419
1076,2420
1077,2419
1078,1628
1079,2420
1080,1628
1081,1626
1082,1624
1083,1624
1084,1621
1085,1621
1086,1626
1087,1624
1088,1618
1089,1617
1090,1617
1091,2427
1092,2428
1093,2429
1094,2430
1095,2430
1096,2432
1097,2432
1098,2433
1099,2435
1100,2435
1101,2435
1102,2435
1103,2435
1104,2437
1105,2437
1106,2436
1107,2436
1108,2437
1109,2438
1110,2439
1111,2440
1112,2441
1113,2441
1114,2443
1115,2444
1116,2445
1117,2445
1118,2445
1119,2446
1120,2447
1121,2447
1122,2447
1123,2448
1124,2449
1125,2449
1126,2449
1127,2449
1128,2449
1129,2451
1130,2453
1131,2454
1132,2454
1133,2455
1134,2455
1135,2456
1136,2457
1137,2456
1138,2456
1139,2456
1140,2458
1141,2457
1142,2458
1143,2457
1144,2458
1145,2460
1146,2460
1147,2460
1148,2460
1149,2461
1150,2461
1151,2461
1152,2462
1153,2463
1154,2463
1155,2465
1156,2465
1157,2466
1158,2465
1159,2465
1160,2466
1161,2466
1162,2467
1163,2467
1164,2468
1165,2468
1166,2469
1167,2469
1168,2470
1169,2470
1170,2471
1171,2472
1172,2472
1173,2473
1174,2474
1175,2474
1176,2475
1177,2475
1178,2475
1179,2476
1180,2476
1181,2477
1182,2477
1183,2477
1184,2477
1185,2476
1186,2478
1187,2478
1188,2478
1189,2480
1190,2478
1191,2479
1192,2479
1193,2480
1194,2480
1195,2481
1196,2483
1197,2483
1198,2483
1199,2484
1200,2484
1201,2485
1202,2485
1203,2486
1204,2486
1205,2486
1206,2487
1207,2487
1208,2487
1209,2488
1210,2488
1211,2488
1212,2488
1213,2490
1214,2490
1215,2490
1216,2491
1217,2490
1218,2490
1219,2490
1220,2491
1221,2492
1222,2491
1223,2492
1224,1493
1225,2491
1226,2491
1227,2492
1228,2492
1229,2493
1230,2493
1231,2493
1232,2493
1233,2494
1234,2494
1235,2495
1236,1482
1237,1481
1238,1480
1239,1479
1240,1478
1241,1477
1242,1477
1243,2498
1244,2498
1245,1474
1246,2499
1247,2499
1248,2500
1249,1470
1250,2500
1251,2500
1252,1467
1253,1466
1254,1465
1255,1465
1256,2502
1257,1463
1258,1460
1259,1461
1260,1461
1261,1460
1262,2504
1263,1457
1264,1456
1265,1454
1266,1454
1267,1453
1268,1453
1269,1451
1270,1450
1271,1449
1272,1448
1273,1448
1274,1447
1275,1446
1276,1445
1277,2509
1278,2509
1279,1444
1280,1441
1281,1441
1282,1440
1283,1440
1284,1438
1285,1437
1286,1437
1287,1435
1288,1434
1289,1433
1290,1433
1291,1432
1292,1429
1293,1430
1294,1428
1295,1426
1296,1425
1297,1424
1298,1424
1299,1423
1300,1423
1301,1423
1302,1421
1303,1421
1304,1418
1305,1417
1306,1417
1307,1417
1308,1417
1309,1415
1310,1414
1311,1413
1312,1412
1313,1411
1314,1411
1315,2521
1316,2522
1317,2522
1318,2521
1319,2521
1320,2522
1321,2523
1322,2523
1323,2524
1324,2524
1325,2524
1326,2524
1327,2524
1328,2524
1329,2524
1330,1397
1331,1396
1332,2525
1333,2525
1334,1393
1335,1393
1336,1393
1337,1391
1338,1392
1339,1390
1340,1388
1341,2527
1342,1386
1343,2528
1344,2528
1345,2528
1346,1383
1347,1382
1348,1381
1349,2529
1350,1380
1351,1379
1352,1378
1353,1378
1354,1377
1355,1376
1356,1375
1357,1375
1358,1373
1359,1372
1360,1372
1361,1371
1362,1370
1363,1370
1364,1369
1365,1368
1366,1366
1367,1366
1368,1365
1369,1365
1370,1364
1371,1363
1372,1363
1373,1361
1374,1360
1375,1359
1376,1359
1377,1358
1378,1357
1379,1357
1380,1356
1381,1355
1382,1354
1383,1353
1384,1353
1385,1352
1386,1351
1387,2539
1388,2538
1389,1347
1390,2540
1391,2540
1392,1344
1393,1342
1394,2540
1395,1344
1396,1343
1397,1341
1398,1340
1399,1341
1400,1340
1401,1339
1402,2543
1403,1337
1404,1335
1405,1335
1406,1334
1407,1334
1408,1333
1409,2543
1410,2543
1411,1329
1412,1331
1413,1331
1414,2545
1415,2544
1416,2545
1417,2546
1418,2546
1419,2548
1420,2548
1421,2549
1422,2549
1423,2549
1424,2549
1425,2549
1426,2550
1427,2550
1428,2550
1429,2550
1430,2550
1431,2551
1432,2551
1433,2551
1434,2551
1435,2551
1436,2551
1437,2552
1438,2552
1439,2552
1440,2552
1441,2552
1442,2552
1443,2550
1444,2550
1445,2551
1446,2551
1447,2551
1448,1305
1449,2550
1450,1304
1451,2551
1452,2551
1453,2551
1454,2551
1455,2554
1456,2553
1457,2554
1458,2554
1459,2554
1460,2553
1461,2553
1462,2553
1463,2553
1464,2553
1465,2553
1466,2554
1467,2555
1468,2555
1469,2555
1470,2555
1471,2554
1472,2555
1473,2554
1474,2556
1475,2556
1476,2554
1477,2554
1478,2556
1479,2555
1480,2555
1481,1281
1482,2555
1483,2556
1484,2557
1485,2556
1486,2556
1487,2557
1488,1275
1489,1274
1490,1274
1491,1274
1492,1274
1493,1272
1494,1271
1495,1271
1496,1269
1497,1268
1498,1268
1499,1268
1500,1267
1501,1266
1502,1267
1503,1266
1504,1265
1505,1264
1506,1263
1507,1263
1508,1262
1509,1261
1510,1261
1511,1260
1512,1259
1513,1258
1514,1259
1515,1258
1516,1257
1517,1256
1518,1255
1519,1254
1520,1254
1521,1253
1522,1252
1523,1251
1524,1251
1525,1250
1526,1250
1527,1249
1528,1249
1529,1247
1530,1246
1531,1246
1532,1245
1533,1244
1534,1244
1535,1243
1536,1239
1537,1238
1538,1237
1539,1237
1540,1236
1541,1236
1542,1235
1543,1235
1544,1236
1545,1235
1546,1234
1547,1233
1548,1232
1549,1231
1550,1230
1551,1230
1552,1229
1553,1228
1554,1229
1555,1229
1556,1228
1557,1228
1558,1226
1559,1222
1560,1225
1561,1224
1562,1222
1563,1221
1564,1220
1565,1220
1566,1219
1567,1219
1568,1218
1569,1217
1570,1217
1571,1216
1572,1215
1573,1215
1574,1214
1575,1213
1576,1213
1577,1212
1578,1212
1579,1211
1580,1211
1581,1210
1582,1210
1583,1209
1584,1209
1585,1208
1586,1208
1587,1208
1588,1207
1589,1207
1590,1206
1591,1204
1592,1203
1593,1203
1594,1203
1595,1202
1596,1201
1597,1201
1598,1201
1599,1200
1600,1200
1601,1199
1602,1199
1603,1199
1604,1198
1605,1197
1606,1196
1607,1196
1608,1195
1609,1195
1610,1194
1611,1193
1612,1192
1613,1192
1614,1192
1615,1192
1616,1191
1617,1190
1618,1190
1619,1190
1620,1189
1621,1188
1622,1187
1623,1187
1624,1186
1625,1184
1626,1182
1627,1181
1628,1180
1629,1179
1630,1179
1631,1178
1632,1177
1633,1177
1634,1176
1635,1175
1636,1175
1637,1175
1638,1174
1639,1173
1640,1173
1641,1171
1642,1170
1643,1169
1644,1169
1645,1169
1646,1168
1647,1168
1648,1167
1649,1167
1650,1166
1651,1165
1652,1165
1653,1164
1654,1164
1655,1163
1656,1162
1657,1162
1658,1162
1659,1160
1660,1160
1661,1159
1662,1159
1663,1158
1664,1158
1665,1157
1666,1156
1667,1156
1668,1155
1669,1154
1670,1154
1671,1153
1672,1153
1673,1153
1674,1152
1675,1151
1676,1151
1677,1150
1678,1150
1679,1149
1680,1146
1681,1146
1682,1145
1683,1144
1684,1144
1685,1144
1686,1145
1687,1144
1688,1143
1689,1142
1690,1142
1691,1141
1692,1139
1693,1139
1694,1141
1695,1141
1696,1137
1697,1138
1698,1138
1699,1137
1700,1135
1701,1136
1702,1135
1703,1135
1704,1134
1705,1135
1706,1134
1707,1133
1708,1130
1709,1130
1710,1131
1711,1130
1712,1130
1713,1130
1714,1130
1715,1128
1716,1128
1717,1128
1718,1127
1719,1126
1720,1126
1721,1125
1722,1125
1723,1124
1724,1124
1725,1123
1726,1123
1727,1122
1728,1122
1729,1121
1730,1120
1731,1120
1732,1119
1733,1119
1734,1118
1735,1119
1736,1119
1737,1118
1738,1117
1739,1116
1740,1116
1741,1115
1742,1115
1743,1115
1744,1113
1745,1113
1746,1112
1747,1113
1748,1113
1749,1113
1750,1112
1751,1112
1752,2583
1753,2583
1754,2583
1755,2583
1756,2583
1757,2583
1758,2583
1759,2583
1760,2583
1761,2583
1762,2583
1763,2584
1764,2584
1765,2584
1766,2584
1767,2584
1768,2583
1769,1096
1770,1098
1771,1097
1772,1098
1773,1098
1774,1097
1775,1096
1776,1096
1777,1095
1778,1095
1779,1094
1780,1094
1781,1093
1782,1093
1783,1093
1784,1092
1785,1091
1786,1091
1787,1090
1788,1089
1789,1089
1790,1087
1791,1086
1792,1086
1793,1085
1794,1085
1795,1085
1796,1084
1797,1084
1798,1083
1799,1082
1800,1082
1801,1081
1802,1080
1803,1080
1804,1080
1805,1079
1806,1079
1807,1079
1808,1078
1809,1077
1810,1077
1811,1077
1812,1076
1813,1076
1814,1075
1815,1075
1816,1074
1817,1074
1818,1073
1819,1074
1820,1074
1821,1073
1822,1073
1823,1073
1824,1072
1825,1072
1826,1072
1827,1071
1828,1071
1829,1070
1830,1069
1831,1069
1832,1068
1833,1068
1834,1067
1835,1067
1836,1066
1837,1066
1838,1066
1839,1066
1840,1065
1841,1065
1842,1064
1843,1064
1844,1064
1845,1063
1846,1062
1847,1062
1848,1061
1849,1061
1850,1061
1851,1060
1852,1059
1853,1059
1854,1058
1855,1058
1856,1058
1857,1057
1858,1057
1859,1057
1860,1056
1861,1055
1862,1055
1863,1055
1864,1054
1865,1054
1866,1053
1867,1053
1868,2583
1869,1052
1870,1052
1871,1051
1872,1051
1873,1050
1874,1050
1875,1050
1876,1049
1877,1049
1878,1048
1879,1048
1880,1047
1881,1047
1882,2582
1883,1046
1884,1045
1885,1045
1886,1045
1887,1044
1888,1043
1889,1043
1890,1043
1891,1042
1892,1041
1893,1041
1894,1040
1895,1040
1896,1040
1897,2582
1898,2582
1899,2582
1900,2582
1901,2582
1902,2582
1903,2582
1904,2582
1905,2582
1906,2582
1907,2582
1908,2582
1909,2582
1910,2582
1911,2581
1912,2581
1913,2581
1914,2582
1915,2582
1916,2581
1917,2581
1918,2581
1919,2581
1920,2581
1921,2581
1922,2580
1923,2580
1924,1028
1925,2580
1926,1027
1927,1027
1928,2580
1929,2580
1930,1026
1931,2580
1932,2580
1933,2580
1934,1024
1935,2580
1936,2580
1937,2580
1938,2580
1939,2580
1940,2580
1941,1021
1942,2580
1943,2580
1944,2580
1945,2580
1946,2579
1947,2580
1948,2579
1949,2579
1950,2579
1951,2579
1952,2579
1953,2580
1954,2580
1955,2580
1956,2580
1957,2578
1958,2579
1959,2578
1960,2578
1961,1013
1962,2578
1963,2578
1964,2578
1965,2578
1966,2579
1967,2578
1968,2579
1969,2579
1970,2579
1971,2579
1972,2578
1973,2579
1974,2578
1975,2578
1976,2578
1977,2578
1978,2577
1979,2578
1980,2577
1981,2578
1982,2577
1983,2577
1984,2577
1985,2577
1986,2577
1987,2577
1988,2576
1989,2576
1990,2576
1991,2576
1992,1001
1993,2576
1994,2575
1995,2575
1996,2575
1997,2575
1998,999
1999,999
2000,998
2001,998
2002,997
2003,997
2004,2575
2005,996
2006,995
2007,995
2008,995
2009,994
2010,994
2011,993
2012,993
2013,993
2014,2574
2015,2574
2016,2575
2017,2573
2018,2573
2019,2574
2020,2574
2021,2574
2022,2574
2023,2574
2024,2574
2025,2574
2026,2574
2027,2574
2028,2574
2029,2574
2030,2574
2031,2574
2032,2573
2033,2573
2034,2573
2035,2572
2036,2573
2037,2572
2038,2572
2039,2572
2040,2572
2041,2572
2042,2572
2043,2572
2044,2572
2045,2573
2046,2573
2047,2573
2048,2571
2049,2571
2050,2571
2051,2573
2052,2572
2053,2571
2054,2571
2055,2570
2056,2570
2057,2570
2058,2570
2059,2570
2060,2569
2061,2569
2062,976
2063,2569
2064,975
2065,975
2066,2569
2067,2569
2068,2569
2069,2568
2070,2568
2071,973
2072,2568
2073,2568
2074,972
2075,2567
2076,2567
2077,971
2078,2567
2079,2567
2080,2566
2081,2566
2082,2566
2083,2566
2084,2567
2085,2566
2086,2567
2087,2566
2088,2566
2089,2567
2090,2566
2091,2566
2092,2566
2093,2566
2094,2566
2095,2565
2096,2565
2097,2565
2098,2565
2099,2565
2100,2565
2101,2565
2102,2565
2103,2564
2104,2565
2105,2565
2106,2565
2107,2565
2108,2565
2109,2564
2110,2564
2111,2564
2112,2564
2113,2564
2114,2564
2115,2564
2116,2563
2117,2563
2118,2563
2119,2563
2120,2562
2121,2562
2122,2562
2123,2562
2124,2562
2125,2562
2126,2562
2127,2561
2128,2561
2129,2561
2130,2561
2131,2561
2132,2561
2133,2561
2134,2561
2135,2560
2136,2561
2137,2560
2138,2560
2139,2560
2140,2560
2141,2560
2142,2560
2143,2560
2144,2559
2145,2559
2146,2559
2147,2559
2148,2559
2149,2559
2150,2559
2151,2558
2152,2558
2153,2558
2154,2558
2155,2558
2156,2558
2157,2558
2158,2557
2159,2557
2160,2557
2161,2557
2162,2557
2163,2556
2164,2556
2165,2556
2166,2556
2167,2556
2168,2556
2169,2556
2170,2556
2171,2555
2172,2555
2173,2556
2174,2555
2175,2555
2176,2554
2177,2554
2178,2554
2179,2554
2180,2554
2181,2554
2182,2554
2183,2554
2184,2553
2185,2553
2186,2553
2187,2553
2188,2553
2189,2553
2190,2553
2191,2552
2192,2553
2193,2552
2194,2551
2195,2551
2196,2551
2197,2551
2198,2551
2199,2551
2200,2550
2201,2550
2202,2550
2203,2550
2204,2550
2205,2550
2206,2549
2207,2549
2208,2549
2209,2549
2210,2549
2211,2549
2212,2549
2213,2549
2214,2548
2215,2548
2216,2548
2217,2548
2218,2548
2219,2548
2220,2548
2221,2547
2222,2547
2223,2547
2224,2547
2225,2547
2226,2546
2227,2546
2228,2546
2229,2545
2230,2545
2231,2545
2232,2544
2233,2544
2234,2544
2235,2544
2236,2544
2237,2544
2238,2544
2239,2543
2240,2543
2241,2543
2242,2543
2243,2543
2244,2543
2245,2543
2246,2543
2247,2543
2248,2542
2249,2542
2250,2542
2251,2542
2252,2542
2253,2542
2254,2542
2255,2542
2256,2540
2257,2540
2258,2540
2259,2541
2260,2540
2261,2539
2262,2539
2263,2539
2264,2539
2265,2539
2266,2539
2267,2539
2268,2538
2269,2538
2270,2538
2271,2538
2272,2538
2273,2537
2274,2537
2275,914
2276,914
2277,2536
2278,2536
2279,2536
2280,2536
2281,2536
2282,2536
2283,2536
2284,2535
2285,2535
2286,2535
2287,2535
2288,2535
2289,2534
2290,2534
2291,2534
2292,2534
2293,2534
2294,2534
2295,2533
2296,2533
2297,2533
2298,2533
2299,2532
2300,2532
2301,2533
2302,2532
2303,2533
2304,2531
2305,2532
2306,2532
2307,2531
2308,2531
2309,2531
2310,2530
2311,2530
2312,2530
2313,905
2314,905
2315,905
2316,904
2317,904
2318,904
2319,904
2320,904
2321,903
2322,903
2323,902
2324,902
2325,903
2326,903
2327,902
2328,902
2329,902
2330,902
2331,901
2332,901
2333,900
2334,901
2335,900
2336,900
2337,898
2338,898
2339,897
2340,898
2341,898
2342,898
2343,898
2344,898
2345,898
2346,898
2347,897
2348,897
2349,897
2350,897
2351,897
2352,896
2353,896
2354,896
2355,895
2356,895
2357,895
2358,894
2359,895
2360,895
2361,894
2362,894
2363,894
2364,894
2365,894
2366,894
2367,892
2368,891
2369,891
2370,892
2371,892
2372,891
2373,890
2374,890
2375,890
2376,890
2377,890
2378,889
2379,889
2380,890
2381,889
2382,890
2383,889
2384,890
2385,888
2386,888
2387,888
2388,888
2389,887
2390,887
2391,888
2392,888
2393,888
2394,887
2395,886
2396,887
2397,887
2398,885
2399,885
2400,886
2401,886
2402,886
2403,886
2404,885
2405,885
2406,885
2407,884
2408,883
2409,884
2410,884
2411,884
2412,884
2413,884
2414,883
2415,883
2416,883
2417,883
2418,882
2419,884
2420,884
2421,884
2422,883
2423,883
2424,883
2425,883
2426,883
2427,883
2428,883
2429,883
2430,883
2431,882
2432,882
2433,882
2434,882
2435,882
2436,882
2437,881
2438,881
2439,880
2440,880
2441,881
2442,880
2443,880
2444,880
2445,880
2446,879
2447,879
2448,879
2449,878
2450,878
2451,878
2452,878
2453,878
2454,878
2455,877
2456,877
2457,877
2458,877
2459,876
2460,877
2461,877
2462,877
2463,877
2464,877
2465,877
2466,2499
2467,2499
2468,876
2469,876
2470,876
2471,876
2472,875
2473,875
2474,875
2475,875
2476,875
2477,2496
2478,874
2479,874
2480,874
2481,874
2482,874
2483,873
2484,873
2485,2495
2486,2495
2487,2496
2488,2496
2489,2496
2490,2495
2491,2495
2492,2494
2493,2494
2494,2494
2495,2493
2496,871
2497,871
2498,2492
2499,2492
2500,2492
2501,2492
2502,870
2503,870
2504,870
2505,2491
2506,2491
2507,869
2508,869
2509,869
2510,869
2511,869
2512,869
2513,868
2514,868
2515,868
2516,868
2517,868
2518,2488
2519,867
2520,867
2521,867
2522,867
2523,2487
2524,2487
2525,866
2526,866
2527,866
2528,866
2529,866
2530,2486
2531,865
2532,865
2533,865
2534,865
2535,2484
2536,2484
2537,2486
2538,2487
2539,2487
2540,2487
2541,2487
2542,2487
2543,2486
2544,2485
2545,2484
2546,2483
2547,2483
2548,862
2549,862
2550,862
2551,862
2552,862
2553,2481
2554,861
2555,861
2556,861
2557,861
2558,861
2559,2480
2560,2480
2561,2479
2562,2479
2563,2479
2564,2479
2565,2479
2566,2479
2567,2478
2568,2478
2569,2478
2570,859
2571,859
2572,859
2573,858
2574,858
2575,857
2576,857
2577,858
2578,858
2579,858
2580,858
2581,858
2582,2475
2583,2475
2584,2475
2585,856
2586,856
2587,856
2588,856
2589,855
2590,855
2591,855
2592,855
2593,855
2594,855
2595,855
2596,855
2597,855
2598,2472
2599,854
2600,854
2601,854
2602,2471
2603,854
2604,854
2605,854
2606,854
2607,854
2608,853
2609,853
2610,853
2611,852
2612,2469
2613,852
2614,851
2615,851
2616,851
2617,851
2618,851
2619,851
2620,850
2621,850
2622,850
2623,850
2624,850
2625,850
2626,849
2627,849
2628,849
2629,849
2630,850
2631,849
2632,848
2633,848
2634,849
2635,849
2636,848
2637,848
2638,848
2639,848
2640,848
2641,848
2642,848
2643,848
2644,848
2645,847
2646,847
2647,847
2648,847
2649,847
2650,847
2651,846
2652,846
2653,846
2654,845
2655,845
2656,845
2657,846
2658,844
2659,844
2660,844
2661,845
2662,845
2663,845
2664,845
2665,844
2666,844
2667,844
2668,844
2669,844
2670,843
2671,843
2672,843
2673,843
2674,842
2675,843
2676,843
2677,842
2678,842
2679,842
2680,842
2681,842
2682,841
2683,841
2684,841
2685,841
2686,841
2687,841
2688,841
2689,840
2690,840
2691,840
2692,839
2693,839
2694,840
2695,840
2696,840
2697,839
2698,839
2699,839
2700,839
2701,839
2702,839
2703,838
2704,838
2705,838
2706,838
2707,838
2708,838
2709,837
2710,837
2711,837
2712,837
2713,837
2714,837
2715,836
2716,836
2717,836
2718,836
2719,836
2720,836
2721,836
2722,835
2723,835
2724,835
2725,835
2726,835
2727,835
2728,834
2729,834
2730,834
2731,834
2732,834
2733,834
2734,834
2735,834
2736,834
2737,834
2738,834
2739,834
2740,834
2741,834
2742,834
2743,833
2744,833
2745,2445
2746,832
2747,832
2748,832
2749,832
2750,832
2751,832
2752,832
2753,831
2754,831
2755,831
2756,831
2757,831
2758,831
2759,829
2760,829
2761,830
2762,829
2763,829
2764,828
2765,828
2766,828
2767,827
2768,827
2769,827
2770,827
2771,828
2772,828
2773,827
2774,826
2775,826
2776,826
2777,827
2778,827
2779,826
2780,826
2781,827
2782,827
2783,826
2784,826
2785,826
2786,826
2787,826
2788,826
2789,826
2790,826
2791,825
2792,825
2793,825
2794,825
2795,824
2796,824
2797,824
2798,824
2799,824
2800,824
2801,823
2802,823
2803,823
2804,823
2805,823
2806,823
2807,823
2808,823
2809,823
2810,823
2811,823
2812,822
2813,822
2814,822
2815,822
2816,822
2817,822
2818,822
2819,822
2820,822
2821,2432
2822,2432
2823,821
2824,821
2825,821
2826,821
2827,821
2828,821
2829,2431
2830,2431
2831,2431
2832,2430
2833,820
2834,820
2835,819
2836,819
2837,819
2838,819
2839,819
2840,819
2841,819
2842,819
2843,818
2844,818
2845,2428
2846,2428
2847,2428
2848,2428
2849,2428
2850,2428
2851,2428
2852,2428
2853,2428
2854,2428
2855,2428
2856,2427
2857,2427
2858,2427
2859,2427
2860,2427
2861,2426
2862,2426
2863,2426
2864,2426
2865,2426
2866,2426
2867,815
2868,815
2869,2425
2870,2425
2871,2425
2872,2425
2873,2425
2874,2424
2875,2424
2876,2424
2877,2424
2878,2424
2879,2424
2880,2424
2881,2424
2882,2423
2883,2423
2884,2423
2885,2424
2886,2423
2887,2423
2888,2423
2889,812
2890,812
2891,812
2892,811
2893,811
2894,811
2895,811
2896,810
2897,810
2898,810
2899,810
2900,810
2901,809
2902,809
2903,809
2904,809
2905,809
2906,808
2907,808
2908,808
2909,808
2910,808
2911,808
2912,807
2913,807
2914,808
2915,807
2916,807
2917,807
2918,807
2919,807
2920,807
2921,807
2922,807
2923,807
2924,807
2925,807
2926,807
2927,2418
2928,806
2929,806
2930,806
2931,806
2932,806
2933,806
2934,804
2935,804
2936,805
2937,805
2938,804
2939,804
2940,804
2941,804
2942,804
2943,804
2944,803
2945,803
2946,803
2947,803
2948,803
2949,803
2950,802
2951,802
2952,802
2953,801
2954,801
2955,801
2956,801
2957,801
2958,801
2959,800
2960,801
2961,801
2962,801
2963,801
2964,801
2965,2414
2966,2414
2967,2414
2968,2414
2969,2414
2970,2414
2971,2414
2972,2414
2973,2414
2974,2414
2975,2414
2976,2413
2977,2413
2978,2413
2979,2413
2980,2413
2981,2413
2982,798
2983,798
2984,2413
2985,2413
2986,2413
2987,2413
2988,2412
2989,2412
2990,2412
2991,2412
2992,2412
2993,2412
2994,2412
2995,2412
2996,2412
2997,2412
2998,2412
2999,2412
3000,2412
3001,2411
3002,2411
3003,2411
3004,2411
3005,795
3006,795
3007,795
3008,2411
3009,2411
3010,794
3011,794
3012,2410
3013,2410
3014,2410
3015,2410
3016,2410
3017,2410
3018,2410
3019,793
3020,793
3021,793
3022,792
3023,792
3024,792
3025,792
3026,2409
3027,792
3028,2408
3029,2408
3030,2408
3031,2408
3032,791
3033,791
3034,790
3035,789
3036,789
3037,789
3038,789
3039,789
3040,789
3041,789
3042,789
3043,788
3044,788
3045,788
3046,788
3047,787
3048,787
3049,787
3050,787
3051,787
3052,787
3053,787
3054,786
3055,786
3056,786
3057,785
3058,785
3059,785
3060,785
3061,785
3062,784
3063,784
3064,784
3065,784
3066,784
3067,784
3068,784
3069,784
3070,784
3071,783
3072,783
3073,784
3074,784
3075,784
3076,783
3077,783
3078,783
3079,783
3080,783
3081,783
3082,783
3083,782
3084,781
3085,781
3086,781
3087,781
3088,781
3089,781
3090,781
3091,780
3092,780
3093,780
3094,780
3095,780
3096,779
3097,779
3098,779
3099,779
3100,779
3101,779
3102,779
3103,780
3104,779
3105,779
3106,779
3107,779
3108,779
3109,779
3110,779
3111,777
3112,777
3113,777
3114,777
3115,777
3116,777
3117,777
3118,777
3119,776
3120,776
3121,776
3122,777
3123,777
3124,777
3125,777
3126,776
3127,776
3128,775
3129,776
3130,776
3131,776
3132,776
3133,776
3134,775
3135,775
3136,775
3137,775
3138,775
3139,775
3140,775
3141,774
3142,774
3143,774
3144,774
3145,774
3146,774
3147,774
3148,773
3149,773
3150,773
3151,773
3152,773
3153,773
3154,773
3155,773
3156,773
3157,773
3158,772
3159,772
3160,772
3161,2408
3162,2408
3163,771
3164,2408
3165,771
3166,771
3167,771
3168,771
3169,771
3170,771
3171,771
3172,2410
3173,2410
3174,2410
3175,2411
3176,2411
3177,2411
3178,2411
3179,2411
3180,2410
3181,2410
3182,2410
3183,2410
3184,2409
3185,767
3186,767
3187,768
3188,768
3189,768
3190,767
3191,767
3192,767
3193,767
3194,767
3195,766
3196,766
3197,766
3198,766
3199,766
3200,765
3201,765
3202,765
3203,765
3204,765
3205,765
3206,765
3207,765
3208,765
3209,764
3210,764
3211,764
3212,764
3213,764
3214,764
3215,764
3216,763
3217,763
3218,763
3219,763
3220,763
3221,763
3222,762
3223,763
3224,763
3225,763
3226,762
3227,762
3228,762
3229,762
3230,762
3231,761
3232,762
3233,762
3234,762
3235,761
3236,761
3237,761
3238,761
3239,761
3240,760
3241,760
3242,760
3243,760
3244,760
3245,760
3246,760
3247,760
3248,759
3249,759
3250,759
3251,759
3252,759
3253,758
3254,758
3255,758
3256,758
3257,758
3258,758
3259,758
3260,758
3261,757
3262,758
3263,757
3264,757
3265,757
3266,757
3267,757
3268,757
3269,757
3270,756
3271,756
3272,755
