345.9813504	0.1845
349.5313942	-0.0155
575.5508485	-0.0385
153.0956382	-0.2465
285.6306061	0.1855
131.7953755	0.011
270.247083	-0.0185
192.1461198	0.02
572.0008047	0.025
318.7643481	0.0175
382.6651362	-0.021
219.3631221	0.016
756.6030814	-0.003
357.8148297	-0.259
657.2018555	-0.147
1000.372755	-0.041
527.0335834	-0.0465
904.5215724	-0.012
671.4020306	-0.05
1097.407285	0.099
912.8050079	-0.0475
904.5215724	0.044
448.9326202	0.2455
1208.64199	-0.072
1148.291246	-0.068
186.2293802	-0.0145
246.5801245	0.011
1380.227439	0.103
1247.692472	-0.0945
403.9653989	0.0875
509.2833645	0.178
1175.508248	-0.1305
632.351549	0.192
1286.742953	-0.2705
1323.426739	-0.0385
431.1824012	0.0885
472.5995787	0.0745
912.8050079	0.067
780.27004	-0.092
937.6553144	0.081
1145.92455	0.0745
692.7022933	0.0035
1124.624287	0.109
1528.14593	-0.0615
738.8528625	0.0465
951.8554896	-0.1825
1299.75978	0.1805
1266.626038	0.1905
1534.06267	0.142
1179.058292	0.2825
1031.139801	0.4265
961.322273	0.173
904.5215724	0.517
918.7217476	0.4645
873.7545263	0.536
945.9387499	0.4735
949.4887937	0.6595
883.2213097	0.886
943.5720541	0.9805
979.0724919	0.8975
949.4887937	1.1425
943.5720541	1.196
949.4887937	1.0595
951.8554896	1.346
958.9555771	1.3905
1009.839538	1.476
951.8554896	1.486
940.0220103	1.6915
979.0724919	1.732
940.0220103	1.8135
970.7890564	2.057
943.5720541	2.0505
976.705796	2.1285
898.6048328	2.2035
998.0060587	2.1565
986.1725795	2.351
988.5392753	2.4645
1021.673017	2.666
1019.306321	2.6555
1015.756278	2.913
979.0724919	2.55
1000.372755	2.9425
1006.289494	3.0325
992.0893191	3.229
940.0220103	3.229
979.0724919	3.3285
1039.423236	3.461
1031.139801	3.322
961.322273	3.6685
967.2390126	3.6045
1019.306321	3.7245
951.8554896	3.983
1006.289494	4.0965
1039.423236	4.257
988.5392753	4.127
1025.223061	4.318
1046.523324	4.2225
967.2390126	4.4455
1027.589757	4.458
967.2390126	4.6315
970.7890564	4.676
998.0060587	4.7335
1012.206234	4.9475
1015.756278	4.969
1033.506497	5.108
1009.839538	5.2455
970.7890564	5.416
940.0220103	5.2685
979.0724919	5.633
979.0724919	5.475
1015.756278	5.6265
1070.190282	5.6735
1019.306321	5.7335
961.322273	5.9485
994.456015	6.0865
976.705796	6.0865
973.1557523	6.1935
964.8723168	6.2305
928.188531	6.4555
964.8723168	6.42
925.8218351	6.5285
1054.806759	6.647
1021.673017	6.681
1025.223061	6.81
998.0060587	7.0035
1015.756278	7.0555
973.1557523	7.155
937.6553144	7.2135
949.4887937	7.188
958.9555771	7.4825
940.0220103	7.3985
964.8723168	7.8955
961.322273	7.7385
1027.589757	7.8135
937.6553144	7.876
945.9387499	8.1145
949.4887937	8.108
931.7385748	8.2865
979.0724919	8.391
961.322273	8.4305
940.0220103	8.439
918.7217476	8.6075
967.2390126	8.7245
970.7890564	8.535
945.9387499	8.833
912.8050079	9.09
979.0724919	8.9705
955.4055333	9.076
889.1380494	9.0445
949.4887937	9.299
928.188531	9.471
949.4887937	9.425
949.4887937	9.401
900.9715286	9.5745
986.1725795	9.713
925.8218351	9.8265
898.6048328	9.894
925.8218351	10.122
904.5215724	10.1375
879.6712659	10.2075
945.9387499	10.3845
949.4887937	10.298
958.9555771	10.4915
928.188531	10.5605
949.4887937	10.675
892.6880932	10.7655
892.6880932	10.8365
883.2213097	10.964
898.6048328	10.9885
951.8554896	11.419
916.3550517	11.243
898.6048328	11.3005
904.5215724	11.555
931.7385748	11.5335
949.4887937	11.6225
918.7217476	11.876
871.3878304	11.95
937.6553144	11.9475
916.3550517	11.9515
840.6207843	12.047
856.0043074	12.219
918.7217476	12.2815
922.2717914	12.378
898.6048328	12.5935
892.6880932	12.7145
945.9387499	12.647
928.188531	12.7245
898.6048328	12.9185
945.9387499	12.954
898.6048328	13.1975
858.3710032	13.0115
906.8882683	13.238
912.8050079	13.172
937.6553144	13.7755
834.7040447	13.544
906.8882683	13.559
943.5720541	13.7145
949.4887937	13.7525
877.3045701	13.922
889.1380494	13.8405
825.2372613	14.1805
949.4887937	14.159
912.8050079	14.2765
895.054789	14.442
940.0220103	14.661
949.4887937	14.429
931.7385748	14.6815
873.7545263	14.6915
912.8050079	14.7945
967.2390126	14.917
964.8723168	15.005
816.9538258	15.2675
925.8218351	15.373
900.9715286	15.1055
850.0875677	15.3755
846.537524	15.5525
856.0043074	15.307
877.3045701	15.3665
906.8882683	15.4815
885.5880056	15.6
928.188531	15.945
883.2213097	15.8485
951.8554896	16.009
937.6553144	16.089
816.9538258	16.243
961.322273	16.3525
910.4383121	16.6535
912.8050079	16.652
892.6880932	16.7375
951.8554896	16.7555
931.7385748	17.0075
918.7217476	16.95
900.9715286	17.085
904.5215724	17.168
937.6553144	17.256
928.188531	17.2675
912.8050079	17.5845
906.8882683	17.5755
904.5215724	17.6445
873.7545263	17.829
910.4383121	17.787
883.2213097	17.935
883.2213097	18.0965
904.5215724	18.302
910.4383121	18.452
877.3045701	18.4255
928.188531	18.446
945.9387499	18.535
945.9387499	18.5655
943.5720541	18.874
976.705796	18.7885
856.0043074	19.1375
912.8050079	19.265
940.0220103	19.1465
931.7385748	19.172
925.8218351	19.494
910.4383121	19.4345
955.4055333	19.5045
916.3550517	19.679
916.3550517	19.74
998.0060587	19.908
955.4055333	19.829
998.0060587	19.9655
892.6880932	19.9285
922.2717914	20.4025
945.9387499	20.1985
951.8554896	20.367
943.5720541	20.404
955.4055333	20.525
976.705796	20.582
961.322273	20.5425
988.5392753	21.0625
928.188531	20.9425
918.7217476	20.9515
1003.922798	21.0265
1009.839538	21.117
973.1557523	21.3275
943.5720541	21.66
1012.206234	21.4165
979.0724919	21.447
951.8554896	21.6855
958.9555771	21.725
1000.372755	21.9505
934.1052706	21.912
961.322273	22.0955
958.9555771	22.1605
1012.206234	22.0915
970.7890564	22.353
998.0060587	22.2485
922.2717914	22.181
1003.922798	22.633
1058.356803	22.688
945.9387499	22.7785
1027.589757	22.8765
1021.673017	22.939
998.0060587	23.228
1021.673017	23.144
912.8050079	23.144
1033.506497	23.465
1097.407285	23.437
1037.05654	23.54
1009.839538	23.586
973.1557523	23.8155
1015.756278	23.8635
994.456015	23.7975
1058.356803	24.3185
1070.190282	24.07
964.8723168	24.1465
1039.423236	24.317
1015.756278	24.3845
1039.423236	24.4665
1027.589757	24.3515
1025.223061	24.6955
1025.223061	24.9185
1046.523324	25
1037.05654	24.7275
1066.640239	25.0255
1042.97328	24.996
964.8723168	25.117
