Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct)	xz (correct) 
11799	-0.00094092	0.00037318	-0.000011167	-0.00090264	5.9164E-06	0.000017021
11800	0.00093773	-0.0003744	0.000017187	0.00090279	0.000011612	0.000039363
11800	-0.00095761	0.00037968	-0.000011606	-0.00092015	0.000005464	0.000015571
11801	0.00095474	-0.00038043	0.000017326	0.00092345	0.000011847	0.000039911
11801	-0.00097413	0.00038561	-0.000011978	-0.00094049	5.0645E-06	0.000014266
11802	0.00096885	-0.00038349	0.000017532	0.00095296	0.00001207	0.000039968
11802	-0.00098767	0.00038843	-0.000012216	-0.00096973	4.7744E-06	0.000013181
11803	0.00098108	-0.00038458	0.000017738	0.0009881	0.000012215	0.000039521
11803	-0.0009988	0.00038903	-0.000012418	-0.0010042	4.5758E-06	0.000012336
11804	0.00099384	-0.00038629	0.000017769	0.0010204	0.000012181	0.000038679
11804	-0.0010107	0.0003905	-0.000012743	-0.001036	4.4079E-06	0.000011663
11805	0.0010081	-0.00038971	0.000017843	0.0010474	0.000011925	0.000037446
11805	-0.0010247	0.00039382	-0.000012986	-0.0010628	4.2733E-06	0.000011188
11806	0.0010221	-0.00039282	0.000018188	0.0010757	0.000011509	0.000035731
11806	-0.0010381	0.00039654	-0.000012921	-0.0010907	4.2325E-06	0.000010992
11807	0.0010324	-0.00039238	0.000018626	0.0011129	0.000011014	0.0000335
11807	-0.001048	0.00039557	-0.000012744	-0.0011276	4.3319E-06	0.000011097
11808	0.0010379	-0.00038736	0.000019003	0.0011599	0.000010455	0.000030839
11808	-0.0010532	0.00039018	-0.000012614	-0.0011747	0.00000457	0.000011455
11809	0.0010406	-0.0003799	0.000019239	0.0012102	9.7886E-06	0.000027932
11809	-0.0010559	0.00038252	-0.000012639	-0.0012255	4.8954E-06	0.000011971
11810	0.0010435	-0.00037292	0.000019396	0.0012572	9.0052E-06	0.000024996
11810	-0.0010587	0.00037536	-0.000012744	-0.0012729	5.2348E-06	0.000012519
11811	0.0010479	-0.00036781	0.000019493	0.0012979	8.1557E-06	0.000022204
11811	-0.0010633	0.00037024	-0.000012905	-0.0013142	5.5302E-06	0.000012993
11812	0.001054	-0.00036448	0.000019607	0.0013335	7.3051E-06	0.000019645
11812	-0.0010697	0.00036696	-0.000012971	-0.0013506	5.7621E-06	0.000013344
11813	0.00106		-0.00036149	0.000019972	0.0013676	6.5132E-06	0.000017357
11813	-0.0010766	0.00036391	-0.000012709	-0.001386	5.9417E-06	0.000013565
11814	0.0010642	-0.00035677	0.000020229	0.001404	5.8324E-06	0.000015381
11814	-0.001082	0.00035929	-0.000012414	-0.0014242	6.0819E-06	0.000013641
11815	0.0010659	-0.00034957	0.000020357	0.0014445	5.2868E-06	0.000013752
11815	-0.0010845	0.00035207	-0.00001211	-0.0014662	0.000006178	0.000013547
11816	0.0010665	-0.00034136	0.00002047	0.0014862	4.8956E-06	0.000012542
11816	-0.0010855	0.00034358	-0.000011632	-0.0015087	6.1749E-06	0.000013206
11817	0.0010695	-0.00033553	0.000020137	0.0015215	4.6798E-06	0.000011847
11817	-0.0010892	0.00033788	-0.000011332	-0.0015454	5.9787E-06	0.000012509
11818	0.0010774	-0.00033481	0.00001977	0.0015467	4.6317E-06	0.000011662
11818	-0.0010984	0.00033743	-0.000010792	-0.0015725	0.000005554	0.000011434
11819	0.0010893	-0.00033786	0.000019548	0.0015656	4.7375E-06	0.000011898
11819	-0.0011115	0.00034053	-9.7641E-06	-0.001593	4.9432E-06	0.000010027
11820	0.001101	-0.00034054	0.000019273	0.0015857	4.9785E-06	0.000012426
11820	-0.0011247	0.0003432	-8.4333E-06	-0.0016147	4.2207E-06	8.3735E-06
11821	0.0011092	-0.0003396	0.000018906	0.0016124	5.3307E-06	0.000013116
11821	-0.0011346	0.00034218	-6.7844E-06	-0.0016436	3.4366E-06	6.5555E-06
11822	0.0011132	-0.00033441	0.000018309	0.0016462	5.7701E-06	0.000013891
11822	-0.0011403	0.00033683	-4.9519E-06	-0.0016798	2.5886E-06	4.6008E-06
11823	0.0011142	-0.00032622	0.000017394	0.001684	6.2805E-06	0.00001473
11823	-0.0011427	0.0003285	-3.0718E-06	-0.00172	1.6324E-06	2.4638E-06
11824	0.0011141	-0.00031708	0.000016028	0.0017213	6.8523E-06	0.00001565
11824	-0.0011439	0.00031937	-1.2755E-06	-0.00176	5.0879E-07	5.5026E-08
11825	0.0011149	-0.00030906	0.000014402	0.0017552	7.4659E-06	0.000016652
11825	-0.0011458	0.00031144	4.7907E-07	-0.0017963	-8.1583E-07	-2.6836E-06
11826	0.001117	-0.00030277	0.000012624	0.0017844	8.1127E-06	0.000017732
11826	-0.0011493	0.00030537	2.1965E-06	-0.0018283	-2.3432E-06	-5.7611E-06
11827	0.0011185	-0.0002962	0.000010473	0.0018122	0.000008795	0.000018848
11827	-0.001152	0.00029933	3.4237E-06	-0.0018591	-4.0292E-06	-9.0746E-06
11828	0.0011164	-0.00028633	8.3657E-06	0.0018438	9.5138E-06	0.000019913
11828	-0.0011501	0.0002898	4.2911E-06	-0.0018927	-5.7874E-06	-0.000012387
11829	0.0011085	-0.00027134	6.2698E-06	0.0018808	0.000010219	0.000020783
11829	-0.0011413	0.00027504	4.4173E-06	-0.0019305	-7.4721E-06	-0.000015352
11830	0.0010944	-0.00025129	4.2334E-06	0.0019209	0.000010791	0.000021225
11830	-0.0011255	0.00025533	3.5733E-06	-0.0019711	-8.8569E-06	-0.000017504
11831	0.0010753	-0.00022803	2.7568E-06	0.0019607	0.000011019	0.000020917
11831	-0.0011045	0.00023233	0.000002052	-0.0020111	-0.0000096	-0.000018271
11832	0.0010541	-0.00020415	1.7083E-06	0.0019965	0.000010645	0.000019535
11832	-0.0010811	0.00020877	-1.5948E-07	-0.0020466	-9.3079E-06	-0.000017119
11833	0.0010336	-0.00018218	1.2427E-06	0.0020265	9.4609E-06	0.000016851
11833	-0.0010581	0.00018699	-2.5502E-06	-0.0020754	-7.6607E-06	-0.000013683
11834	0.0010166	-0.00016339	1.0559E-06	0.0020531	7.3999E-06	0.000012855
11834	-0.0010386	0.00016811	-4.2899E-06	-0.0020994	-4.5656E-06	-7.9693E-06
11835	0.00070593	-0.0001059	1.0912E-06	0.0014547	4.3921E-06	7.4799E-06
11835	-0.0009088	0.0001353	-3.1823E-06	-0.0018802	-8.0347E-07	-1.3905E-06
11836	-3.1629E-06	-9.1069E-07	2.8283E-07	-0.000011054	1.9063E-06	0.000003201
11836	-0.00064299	0.000088897	-2.9837E-07	-0.0013517	1.3502E-06	2.2634E-06
11837	-0.00054208	0.000071869	9.0453E-07	-0.0011486	1.1371E-06	1.8981E-06
11837	-0.0005388	0.000071477	1.0183E-06	-0.0011413	1.3997E-06	2.3363E-06
11838	-0.00071261	0.000095151	7.7455E-07	-0.0015083	1.0048E-06	1.6774E-06
11838	-0.00067255	0.000089891	7.0147E-07	-0.0014232	1.0158E-06	1.6957E-06
11839	-0.00080206	0.00011183	-1.2169E-07	-0.0016821	7.8539E-07	0.000001319
11839	-0.00079104	0.00011025	-2.8344E-07	-0.0016595	7.5699E-07	1.2712E-06
11840	-0.00084322	0.00012398	-5.2329E-07	-0.0017454	4.8589E-07	8.2331E-07
11840	-0.00077327	0.00011339	6.7348E-09	-0.0016008	4.3108E-07	7.2991E-07
11841	-0.00048621	0.000072841	9.0821E-07	-0.00099895	-4.2049E-08	-7.1171E-08
11841	-0.00079452	0.00011877	1.1699E-06	-0.001634	-1.0719E-07	-1.822E-07
11842	0.00032885	-0.000042371	-8.3906E-07	0.00070075	-1.0848E-06	-1.8176E-06
11842	-0.00088428	0.0001249	-3.381E-07	-0.0018489	-9.2589E-07	-1.5518E-06
11843	0.0008544	-0.00010388	-1.5111E-06	0.0018444	-2.0073E-06	-3.3033E-06
11843	-0.00091116	0.00011237	-1.0764E-06	-0.0019666	-1.4388E-06	-2.3714E-06
11844	0.00088266	-0.000094068	-1.4724E-06	0.0019537	-2.4467E-06	-3.9518E-06
11844	-0.00088274	0.000094853	-7.1781E-07	-0.0019555	-1.3448E-06	-0.000002181
11845	0.0008301	-0.000084051	-0.000001146	0.0018538	-2.7968E-06	-4.4879E-06
11845	-0.00083003	0.000084671	-6.3707E-07	-0.0018549	-1.1184E-06	-1.8085E-06
11846	0.00078408	-0.000080934	-1.0213E-06	0.0017456	-3.0792E-06	-4.9466E-06
11846	-0.00078415	0.000081526	-6.3637E-07	-0.0017469	-9.063E-07	-1.4769E-06
11847	0.00073499	-0.000074702	-6.4444E-07	0.0016411	-3.3411E-06	-5.3491E-06
11847	-0.00073531	0.000075195	-6.6098E-07	-0.0016427	-7.1187E-07	-1.1692E-06
11848	0.00067738	-0.000059725	-3.1106E-07	0.0015455	-3.5697E-06	-5.6237E-06
11848	-0.00067758	0.000060049	-5.6552E-07	-0.0015466	-5.9121E-07	-9.6762E-07
11849	0.00061301	-0.000038323	2.026E-07	0.0014548	-0.000003723	-5.7058E-06
11849	-0.00061306	0.000038482	-6.6004E-07	-0.0014552	-5.9428E-07	-9.526E-07
11850	0.00054737	-0.00001582	6.9859E-07	0.0013634	-3.7762E-06	-5.6005E-06
11850	-0.00054733	0.000015883	-8.8894E-07	-0.0013635	-7.3686E-07	-1.1409E-06
11851	0.00048522	3.1654E-06	1.2885E-06	0.001268	-3.7022E-06	-5.3216E-06
11851	-0.00048512	-3.2685E-06	-9.5295E-07	-0.0012675	-1.0383E-06	-1.5461E-06
11852	0.00042916	0.00001615	1.7772E-06	0.0011671	-3.5018E-06	-4.9081E-06
11852	-0.00042898	-0.000016329	-1.1666E-06	-0.0011661	-1.4924E-06	-2.1518E-06
11853	0.00037932	0.000022772	0.000002268	0.0010608	-3.2112E-06	-4.4238E-06
11853	-0.00037912	-0.00002304	-0.000001329	-0.0010594	-2.0593E-06	-2.9043E-06
11854	0.0003345	0.000024304	2.8236E-06	0.00095071	-2.8564E-06	-3.8974E-06
11854	-0.00033431	-0.00002468	-1.5002E-06	-0.00094896	-2.7055E-06	-3.7656E-06
11855	0.0002928	0.000022796	3.2735E-06	0.00083863	-2.4501E-06	-3.3291E-06
11855	-0.00029266	-0.000023268	-1.6243E-06	-0.0008367	-0.000003404	-4.7047E-06
11856	0.00025239	0.000019971	0.000003795	0.00072573	-2.0012E-06	-2.7148E-06
11856	-0.00025236	-0.000020609	-1.6125E-06	-0.00072366	-4.1257E-06	-0.00000568
11857	0.0002122	0.000016911	0.000004295	0.0006126	-1.5149E-06	-2.0523E-06
11857	-0.00021234	-0.000017725	-1.5537E-06	-0.00061049	-4.8417E-06	-6.6446E-06
11858	0.00017195	0.000013874	4.7949E-06	0.0004994	-9.9029E-07	-1.3385E-06
11858	-0.00017232	-0.000014889	-1.4222E-06	-0.00049737	-5.5272E-06	-7.5588E-06
11859	0.00013185	0.000010691	5.2912E-06	0.00038612	-4.2578E-07	-5.7253E-07
11859	-0.00013247	-0.00001193	-1.2146E-06	-0.00038413	-6.1588E-06	-8.3927E-06
11860	0.000092197	0.000007107	5.7455E-06	0.0002726	1.7586E-07	2.4171E-07
11860	-0.000093053	-0.000008572	-9.6303E-07	-0.00027066	-6.7077E-06	-9.1228E-06
11861	0.000052923	3.1961E-06	6.1348E-06	0.00015891	8.0676E-07	1.0982E-06
11861	-0.000054053	-4.9009E-06	-6.172E-07	-0.00015707	-7.1403E-06	-9.7205E-06
11862	0.000013493	-6.7284E-07	6.5778E-06	0.000045042	1.4854E-06	2.0268E-06
11862	-0.000014916	-1.2878E-06	-2.7965E-07	-0.000043339	-0.000007454	-0.000010173
11863	-0.000026123	-4.3823E-06	6.9343E-06	-0.000068957	2.2361E-06	3.0536E-06
11863	0.000024432	0.000002174	1.3131E-07	0.000070591	-0.00000766	-0.000010459
11864	-0.000065032	-0.000008618	7.2309E-06	-0.00018292	3.0559E-06	4.1527E-06
11864	0.000063128	6.1911E-06	5.3821E-07	0.00018461	-7.7522E-06	-0.00001053
11865	-0.00010208	-0.000014556	7.3337E-06	-0.00029785	3.9315E-06	5.2762E-06
11865	0.00010005	0.000011978	9.5921E-07	0.00029969	-7.7283E-06	-0.000010366
11866	-0.00013632	-0.00002327	7.2773E-06	-0.0004145	4.8313E-06	6.3628E-06
11866	0.00013432	0.000020677	1.1776E-06	0.00041669	-7.5971E-06	-0.000010001
11867	-0.00016751	-0.000034982	7.0906E-06	-0.00053269	5.6671E-06	7.3051E-06
11867	0.00016566	0.000032468	1.2798E-06	0.00053535	-7.3486E-06	-9.4711E-06
11868	-0.00019664	-0.000048506	6.5713E-06	-0.00065153	6.3287E-06	8.0064E-06
11868	0.00019506	0.000046227	1.2362E-06	0.00065459	-6.9808E-06	-8.8339E-06
11869	-0.00022607	-0.000061599	5.9352E-06	-0.00076986	6.7067E-06	8.3934E-06
11869	0.00022485	0.000059623	1.1016E-06	0.00077339	-6.5007E-06	-8.1449E-06
11870	-0.00025809	-0.000072184	5.2162E-06	-0.0008874	6.7128E-06	8.3961E-06
11870	0.00025727	0.000070529	9.5709E-07	0.00089141	-5.8963E-06	-7.3952E-06
11871	-0.00029321	-0.000079793	4.4862E-06	-0.001004	0.000006348	8.0039E-06
11871	0.00029277	0.000078449	7.5884E-07	0.0010083	-0.000005182	-6.5682E-06
11872	-0.00033067	-0.000085147	3.7588E-06	-0.0011199	5.6707E-06	7.2504E-06
11872	0.00033056	0.000084058	6.8459E-07	0.0011243	-4.3759E-06	-5.6454E-06
11873	-0.00036984	-0.00008892	3.0741E-06	-0.0012352	4.7417E-06	6.1818E-06
11873	0.00037004	0.000088055	6.7444E-07	0.0012399	-3.4671E-06	-4.5892E-06
11874	-0.00041093	-0.000091004	2.4806E-06	-0.0013502	3.6307E-06	4.8713E-06
11874	0.0004114	0.000090313	7.0554E-07	0.0013551	-2.4424E-06	-3.3728E-06
11875	-0.00045408	-0.000091294	1.9634E-06	-0.0014647	2.4166E-06	0.000003406
11875	0.00045471	0.000090709	8.2277E-07	0.0014696	-1.2969E-06	-1.9792E-06
11876	-0.00049781	-0.000091074	1.4539E-06	-0.001579	1.1642E-06	1.8556E-06
11876	0.00049865	0.000090609	9.0405E-07	0.001584	-1.8181E-08	-3.8021E-07
11877	-0.00053889	-0.000093716	1.0738E-06	-0.0016949	-6.4798E-08	2.9972E-07
11877	0.00053993	0.000093326	1.0887E-06	0.0017004	1.3915E-06	1.4173E-06
11878	-0.00057349	-0.00010315	7.869E-07	-0.0018151	-1.2407E-06	-1.1983E-06
11878	0.00057477	0.00010291	1.0048E-06	0.001821	2.9305E-06	3.3779E-06
11879	-0.00059889	-0.00012165	3.7681E-07	-0.0019396	-2.3326E-06	-2.5619E-06
11879	0.00060053	0.00012165	9.2779E-07	0.0019463	4.5604E-06	5.3992E-06
11880	-0.0006153	-0.00014913	2.9743E-07	-0.0020674	-3.3367E-06	-3.7619E-06
11880	0.00061722	0.00014931	8.8561E-07	0.0020751	6.2376E-06	7.3837E-06
11881	-0.00062701	-0.00018131	-1.2038E-07	-0.002197	-4.2645E-06	-4.8193E-06
11881	0.00062944	0.00018197	3.3581E-07	0.0022057	0.000007912	9.2759E-06
11882	-0.00064276	-0.00020974	2.484E-08	-0.0023241	-5.0579E-06	-5.7131E-06
11882	0.00064576	0.00021076	-1.8181E-07	0.0023348	9.4514E-06	0.000010998
11883	-0.00067186	-0.00022458	-3.8682E-08	-0.0024455	-5.6238E-06	-0.000006401
11883	0.00067555	0.00022601	-8.8187E-07	0.0024579	0.000010687	0.000012474
11884	-0.00071854	-0.00022172	-2.7703E-07	-0.0025602	-5.8915E-06	-6.8358E-06
11884	0.00072297	0.00022353	-1.7252E-06	0.0025737	0.000011498	0.000013636
11885	-0.00077861	-0.0002058	-4.2383E-08	-0.0026691	-5.7947E-06	-6.9043E-06
11885	0.00078401	0.00020783	-2.5299E-06	0.0026848	0.000011803	0.000014339
11886	-0.0008412	-0.00018756	-2.1454E-08	-0.002777	-5.3239E-06	-6.5077E-06
11886	0.00084781	0.00018987	-3.3584E-06	0.0027952	0.000011601	0.000014433
11887	-0.00089732	-0.0001756	2.1756E-09	-0.0028865	-4.5111E-06	-5.6194E-06
11887	0.0009051	0.00017819	-4.1461E-06	0.0029073	0.000010939	0.000013852
11888	-0.00094483	-0.00017162	-1.021E-07	-0.0029982	-3.3282E-06	-4.1927E-06
11888	0.00095397	0.00017449	-4.5538E-06	0.0030225	9.7965E-06	0.00001254
11889	-0.00098409	-0.00017457	-4.8248E-07	-0.0031104	-1.6561E-06	-2.0882E-06
11889	0.0009947	0.00017767	-4.1141E-06	0.0031393	8.0578E-06	0.000010369
11890	-0.00098019	-0.00017882	-1.7426E-06	-0.0031158	2.7434E-07	3.7238E-07
11890	0.00089285	0.00016378	-0.000003955	0.0028308	5.7315E-06	7.3752E-06
11891	-0.00097144	-0.00020173	3.7477E-06	-0.0031541	1.0923E-06	1.4018E-06
11891	0.00017906	0.000025752	2.2667E-06	0.00055135	2.7271E-06	3.4847E-06
11892	-0.00083866	-0.00021437	1.1226E-06	-0.0028503	5.2157E-07	6.5411E-07
11892	-0.00064198	-0.00017616	-1.4152E-06	-0.0022228	4.8958E-07	6.1997E-07
11893	-0.00062696	-0.00021159	6.2815E-08	-0.0022876	-1.1261E-07	-1.3084E-07
11893	-0.00073474	-0.00024563	8.325E-07	-0.0026725	-7.8676E-08	-9.2249E-08
11894	-0.00044917	-0.00018546	9.7269E-07	-0.0017382	-3.1541E-07	-3.6924E-07
11894	-0.00045335	-0.00018583	-8.607E-08	-0.0017523	-9.7097E-08	-1.1064E-07
11895	-0.00022839	-0.00010574	-1.8754E-06	-0.0009218	5.2299E-07	5.9386E-07
11895	-0.00023881	-0.00011138	-1.3346E-06	-0.00096511	-7.2622E-07	-8.2573E-07
11896	-0.000081343	-0.000038308	-7.9064E-06	-0.00034315	1.5682E-06	1.7771E-06
11896	-0.00010864	-0.000052843	-4.8884E-07	-0.00044522	-1.0026E-06	-1.1335E-06
11897	-0.00023472	-0.0001098	5.8798E-06	-0.00093669	-0.00002674	-0.000030546
11897	0.00017239	0.000081499	-0.00001518	0.00067104	0.000028718	0.000032797
11898	-0.00066802	-0.00030814	0.000099103	-0.0025056	-0.000025153	-0.000029081
11898	0.00064954	0.00030081	-0.00010499	0.0024244	0.000028515	0.000032947
11899	-0.00098739	-0.00043488	0.00012815	-0.0036757	0.000016758	0.000019118
11899	0.00097696	0.00042931	-0.00012162	0.0036433	-0.000013356	-0.00001517
11900	-0.0010907	-0.00048785	0.000097069	-0.0041621	0.000023063	0.000026421
11900	0.0010812	0.00048177	-0.000086089	0.0041385	-0.000021244	-0.00002431
11901	-0.0011027	-0.00055733	0.000066584	-0.0044517	0.000015205	0.000017139
11901	0.0010955	0.00055213	-0.000056106	0.0044361	-0.000015306	-0.000017239
11902	-0.0010723	-0.00065457	0.000047431	-0.0046856	0.000011219	0.000012322
11902	0.001067	0.00065023	-0.000038264	0.0046752	-0.000012757	-0.000013994
11903	-0.0010474	-0.00074641	0.000033456	-0.0049057	9.0746E-06	9.8297E-06
11903	0.0010443	0.00074385	-0.000029082	0.0048979	-0.000011481	-0.000012386
11904	-0.0010683	-0.00079418	0.000024199	-0.0051147	7.1585E-06	0.000007862
11904	0.0010666	0.00079283	-0.000022698	0.005109	-9.9286E-06	-0.000010785
11905	-0.0011444	-0.00078736	0.000017261	-0.0053141	4.9781E-06	5.7231E-06
11905	0.0011438	0.00078708	-0.000018308	0.00531	-7.6824E-06	-8.6123E-06
11906	-0.0012495	-0.00075236	0.000012565	-0.0055064	2.7103E-06	3.4555E-06
11906	0.0012492	0.00075245	-0.000014356	0.0055029	-5.0723E-06	-6.0364E-06
11907	-0.001336	-0.00073589	9.0514E-06	-0.0056981	2.2315E-07	8.0395E-07
11907	0.0013363	0.00073639	-0.000011302	0.0056965	-2.2424E-06	-3.0453E-06
11908	-0.0013769	-0.00076625	7.3637E-06	-0.0058986	-2.5368E-06	-2.2288E-06
11908	0.0013769	0.00076639	-0.000008013	0.0058981	6.9897E-07	1.9072E-07
11909	-0.0013804	-0.00083463	5.5352E-06	-0.0061083	-5.3572E-06	-5.2955E-06
11909	0.0013804	0.00083482	-7.0336E-06	0.0061062	3.5564E-06	3.3271E-06
11910	-0.001383	-0.00090484	5.5439E-06	-0.0063166	-7.7628E-06	-0.00000788
11910	0.0013828	0.00090486	-6.4953E-06	0.0063146	5.9906E-06	5.9687E-06
11911	-0.0014161	-0.00094444	6.4204E-06	-0.0065177	-8.7679E-06	-9.0269E-06
11911	0.0014162	0.0009446	-0.000007126	0.0065173	7.1308E-06	7.2675E-06
11912	-0.0014773	-0.00095487	7.9541E-06	-0.0067103	-7.4307E-06	-0.000007727
11912	0.0014771	0.00095487	-8.7411E-06	0.0067086	6.0454E-06	6.2307E-06
11913	-0.0015374	-0.00096368	8.9562E-06	-0.0068964	-3.5694E-06	-3.6637E-06
11913	0.0015369	0.00096344	-9.7297E-06	0.0068929	2.4957E-06	2.4975E-06
11914	-0.0011968	-0.00077008	5.5573E-06	-0.0054278	-7.0618E-06	-7.4908E-06
11914	0.0011965	0.00076988	-5.6424E-06	0.0054262	0.000006221	6.5828E-06
11915	-0.00042608	-0.00029371	3.4823E-07	-0.001991	-7.3125E-06	-7.6308E-06
11915	0.00041186	0.0002806	-4.9606E-07	0.001915	6.3575E-06	6.6403E-06
11916	-0.00000767	-5.7752E-06	2.0658E-07	-0.00003694	-9.4028E-07	-9.2268E-07
11916	-0.000036498	-0.000047172	1.3771E-07	-0.00023151	-6.7004E-07	-6.4384E-07
11917	2.6419E-06	3.3222E-06	2.7814E-07	0.000017026	-1.3389E-06	-1.2258E-06
11917	-0.000069429	-0.00011289	0.000000608	-0.00050243	-1.5009E-06	-1.3714E-06
11918	-0.000017964	-0.000046371	1.3008E-06	-0.0001738	-2.7585E-06	-2.3834E-06
11918	-0.000049467	-0.00010339	4.2959E-08	-0.00042026	-2.3117E-06	-2.0028E-06
11919	-0.00020651	-0.00067719	2.0753E-06	-0.0024012	-4.9527E-06	-4.1169E-06
11919	0.00016491	0.0005607	-4.8202E-07	0.0019722	-4.6732E-06	-3.8779E-06
11920	-0.00050619	-0.0017383	-4.3903E-06	-0.0061092	-8.3699E-06	-6.8596E-06
11920	0.00049523	0.0017034	6.5793E-06	0.0059882	-6.9107E-06	-5.6502E-06
11921	-0.00061119	-0.0021842	-0.000011839	-0.0076123	-0.000010884	-8.8958E-06
11921	0.00061171	0.0021873	0.000013464	0.0076251	-6.4477E-06	-5.2212E-06
11922	-0.00054711	-0.0021495	-0.000011049	-0.0073243	-0.000011377	-9.2165E-06
11922	0.00054732	0.0021522	0.000013086	0.0073358	-4.8226E-06	-3.8245E-06
11923	-0.00044129	-0.0021613	-0.000010075	-0.0070269	-0.00001099	-8.7319E-06
11923	0.00044156	0.0021643	0.000011446	0.0070381	-3.8772E-06	-0.000002942
11924	-0.00029114	-0.0022194	-8.4075E-06	-0.0067032	-0.00001002	-7.7089E-06
11924	0.00029122	0.0022224	9.5832E-06	0.0067136	-3.3258E-06	-2.3512E-06
11925	-0.00010425	-0.0023156	-6.1832E-06	-0.006344	-8.7502E-06	-6.4046E-06
11925	0.00010386	0.0023187	7.8939E-06	0.006354	-2.9521E-06	-1.9263E-06
11926	0.00010623	-0.0024351	-3.8404E-06	-0.0059397	-7.1566E-06	-4.9319E-06
11926	-0.00010718	0.0024382	6.2719E-06	0.0059492	-0.000002834	-1.6811E-06
11927	0.00032758	-0.0025646	-2.0416E-06	-0.0054857	-5.3774E-06	-3.4608E-06
11927	-0.00032918	0.0025674	5.5055E-06	0.0054941	-2.8968E-06	-1.5531E-06
11928	0.00054828	-0.0026935	7.0929E-08	-0.0049797	-3.6379E-06	-2.1642E-06
11928	-0.0005506	0.0026956	0.000004861	0.0049865	-3.0141E-06	-1.4647E-06
11929	0.00075749	-0.0028106	1.8224E-06	-0.0044224	-1.9361E-06	-1.1141E-06
11929	-0.00076031	0.0028116	4.4513E-06	0.0044272	-3.2652E-06	-1.3918E-06
11930	0.000945	-0.0029062	3.6707E-06	-0.0038186	-5.3687E-07	-3.8787E-07
11930	-0.00094825	0.0029057	4.4629E-06	0.0038213	-3.4554E-06	-1.2711E-06
11931	0.0011004	-0.0029695	5.1175E-06	-0.0031798	6.6113E-07	7.6488E-08
11931	-0.0011037	0.0029674	4.1037E-06	0.0031808	-3.7657E-06	-1.1547E-06
11932	0.0012154	-0.0029919	6.3834E-06	-0.0025225	1.4451E-06	2.7047E-07
11932	-0.0012185	0.0029879	4.2746E-06	0.0025221	-4.0293E-06	-0.000000989
11933	0.0012863	-0.00297	6.9762E-06	-0.0018664	1.8277E-06	0.000000301
11933	-0.0012889	0.0029638	4.6673E-06	0.0018649	-4.2597E-06	-8.0785E-07
11934	0.0013114	-0.0029027	7.4548E-06	-0.0012316	2.1177E-06	2.6182E-07
11934	-0.0013133	0.0028942	4.7451E-06	0.0012298	-4.7788E-06	-6.3326E-07
11935	0.0012942	-0.0027941	7.4856E-06	-0.00063472	2.4017E-06	-1.3479E-08
11935	-0.001295	0.0027832	4.9739E-06	0.00063329	-5.5662E-06	-2.1649E-07
11936	0.001239	-0.0026496	7.7877E-06	-0.000091894	1.5765E-06	-8.08E-08
11936	-0.001239	0.0026366	5.2075E-06	0.000091685	-0.000005396	5.1782E-08
11937	0.0011512	-0.0024733	8.3836E-06	0.0003792	9.7562E-07	1.0564E-07
11937	-0.0011506	0.0024586	4.9594E-06	-0.00037747	-5.6667E-06	1.5842E-07
11938	0.00104		-0.0022743	7.9225E-06	0.00076983	4.9542E-07	3.04E-08
11938	-0.0010388	0.0022578	5.7802E-06	-0.00076564	-6.2183E-06	6.4776E-07
11939	0.00091384	-0.0020623	7.8188E-06	0.0010789	-3.8218E-07	1.2787E-07
11939	-0.00091238	0.0020446	6.0362E-06	-0.0010719	-6.3758E-06	1.0828E-06
11940	0.00078165	-0.0018465	7.5167E-06	0.001307	-1.1612E-06	3.3102E-07
11940	-0.00078007	0.001828	6.2724E-06	-0.0012969	-6.5421E-06	1.5009E-06
11941	0.00065164	-0.0016357	7.5462E-06	0.0014574	-2.0343E-06	6.5896E-07
11941	-0.00065029	0.0016165	6.6013E-06	-0.0014442	-6.4299E-06	1.8277E-06
11942	0.00053144	-0.001437	0.000007544	0.0015338	-2.7598E-06	1.0135E-06
11942	-0.00053031	0.0014172	0.000006613	-0.0015174	-0.000006246	2.0966E-06
11943	0.0004263	-0.0012548	7.4987E-06	0.0015443	-3.4158E-06	1.3946E-06
11943	-0.00042568	0.0012347	7.0491E-06	-0.0015253	-5.8787E-06	2.2379E-06
11944	0.00033765	-0.0010911	7.6901E-06	0.0015046	-3.8548E-06	1.7226E-06
11944	-0.0003378	0.0010709	7.6909E-06	-0.0014834	-5.4673E-06	2.2883E-06
11945	0.00026314	-0.00094349	7.7897E-06	0.0014315	-0.000004213	0.000002034
11945	-0.00026389	0.00092319	7.9692E-06	-0.0014082	-0.000004886	2.2015E-06
11946	0.00019751	-0.00080677	8.2402E-06	0.0013396	-4.4339E-06	2.2899E-06
11946	-0.00019913	0.00078651	8.3915E-06	-0.0013146	-4.1926E-06	2.0281E-06
11947	0.00013703	-0.00067696	0.000008612	0.0012376	-4.4369E-06	2.4304E-06
11947	-0.00013961	0.00065694	8.7518E-06	-0.0012109	-3.4798E-06	0.000001841
11948	0.000082149	-0.00055459	8.9585E-06	0.0011259	-4.3888E-06	2.5879E-06
11948	-0.000085785	0.00053477	9.0686E-06	-0.0010971	-2.6139E-06	1.4976E-06
11949	0.000036773	-0.0004439	9.2844E-06	0.0010027	-4.0502E-06	2.5825E-06
11949	-0.000041603	0.00042446	9.4844E-06	-0.00097201	-1.9027E-06	1.1639E-06
