Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct) 	xz (correct) 
11794	-0.00047397	0.0002051	-7.3474E-06	-0.00033827	7.0246E-06	0.000029257
11795	0.00051705	-0.00021761	-5.5567E-06	0.0003655	8.6355E-08	1.0272E-06
11795	-0.00049514	0.00021441	-7.8884E-06	-0.00035301	0.000006857	0.000028494
11796	0.00053762	-0.00022596	-5.0934E-06	0.00038523	5.3282E-07	2.9674E-06
11796	-0.00051543	0.00022272	-8.4816E-06	-0.00037241	6.7691E-06	0.000027694
11797	0.0005575	-0.00023325	-4.6556E-06	0.00041044	9.5736E-07	4.7123E-06
11797	-0.00053516	0.00023008	-0.000009122	-0.00039722	6.7458E-06	0.000026827
11798	0.00057807	-0.00024076	-4.3206E-06	0.0004362	1.3721E-06	0.000006348
11798	-0.00055562	0.00023778	-9.8872E-06	-0.00042267	6.6805E-06	0.00002587
11799	0.00060077	-0.00024997	-3.9928E-06	0.00045708	1.7595E-06	7.9184E-06
11799	-0.00057782	0.00024702	-0.000010706	-0.00044318	6.4879E-06	0.000024827
11800	0.0006251	-0.00026062	-3.6023E-06	0.00047359	2.0958E-06	9.3684E-06
11800	-0.00060147	0.00025755	-0.000011469	-0.00045932	0.000006199	0.000023702
11801	0.00064918	-0.00027091	-3.2751E-06	0.00049161	2.3858E-06	0.000010604
11801	-0.00062517	0.0002679	-0.000012289	-0.00047719	5.9025E-06	0.000022462
11802	0.0006721	-0.00027978	-0.000002921	0.00051605	0.000002631	0.000011507
11802	-0.00064769	0.00027682	-0.000013069	-0.00050123	5.6498E-06	0.000021114
11803	0.00069472	-0.00028789	-2.5175E-06	0.00054526	2.8125E-06	0.000012043
11803	-0.0006696	0.00028482	-0.000013805	-0.00052963	5.4049E-06	0.000019675
11804	0.00071838	-0.00029662	-2.1773E-06	0.0005734	2.9067E-06	0.000012278
11804	-0.0006927	0.00029356	-0.000014589	-0.00055718	5.0931E-06	0.000018115
11805	0.00074344	-0.00030651	-1.7927E-06	0.00059842	2.8947E-06	0.000012199
11805	-0.00071744	0.0003035	-0.000015327	-0.0005819	4.7058E-06	0.00001645
11806	0.00076878	-0.00031642	-1.2322E-06	0.00062495	2.7829E-06	0.000011734
11806	-0.00074235	0.00031324	-0.000015859	-0.00060791	4.2957E-06	0.000014714
11807	0.00079268	-0.00032451	-5.8791E-07	0.00065936	2.5927E-06	0.000010857
11807	-0.00076592	0.00032114	-0.000016274	-0.0006416	3.9025E-06	0.000012917
11808	0.0008147	-0.00033021	7.7176E-08	0.00070325	2.3306E-06	9.6295E-06
11808	-0.00078804	0.00032684	-0.000016631	-0.00068483	3.5133E-06	0.000011054
11809	0.00083636	-0.00033483	7.271E-07	0.00075245	0.000001997	8.1923E-06
11809	-0.00081001	0.00033156	-0.000016976	-0.00073343	3.0789E-06	9.1054E-06
11810	0.00085942	-0.00034008	1.3946E-06	0.00080158	1.6145E-06	6.7197E-06
11810	-0.00083339	0.00033686	-0.000017244	-0.00078204	2.5572E-06	7.0317E-06
11811	0.00088453	-0.00034677	2.0811E-06	0.00084789	0.000001225	5.3531E-06
11811	-0.000859	0.00034362	-0.000017449	-0.00082815	1.9365E-06	4.8058E-06
11812	0.00091151	-0.00035479	2.7877E-06	0.0008918	8.6426E-07	4.1663E-06
11812	-0.00088672	0.00035169	-0.000017466	-0.00087217	1.2282E-06	2.4295E-06
11813	0.0009392	-0.00036318	3.6956E-06	0.00093623	5.5761E-07	3.1941E-06
11813	-0.00091561	0.00036004	-0.000017135	-0.00091703	4.4793E-07	-7.7497E-08
11814	0.00096622	-0.00037045	4.5191E-06	0.00098465	3.2363E-07	2.4642E-06
11814	-0.00094433	0.00036745	-0.000016654	-0.00096633	-3.9863E-07	-2.6903E-06
11815	0.00099235	-0.00037607	5.2451E-06	0.0010392	1.7573E-07	2.0031E-06
11815	-0.00097194	0.00037314	-0.000016045	-0.0010215	-1.3169E-06	-5.3851E-06
11816	0.0010186	-0.00038105	5.9748E-06	0.0010975	1.343E-07	1.8606E-06
11816	-0.00099941	0.00037792	-0.000015109	-0.00108	-2.3149E-06	-8.1674E-06
11817	0.0010473	-0.00038777	6.3208E-06	0.001152	2.1388E-07	0.000002068
11817	-0.0010298	0.00038472	-0.000014109	-0.0011355	-3.3734E-06	-0.000011048
11818	0.0010803	-0.00039832	6.5917E-06	0.0011979	4.1099E-07	2.6114E-06
11818	-0.001065	0.00039538	-0.000012738	-0.0011831	-4.4493E-06	-0.000014012
11819	0.0011164	-0.00041171	6.8942E-06	0.0012378	7.072E-07	3.4349E-06
11819	-0.0011034	0.00040862	-0.000010737	-0.0012248	-5.5109E-06	-0.000016994
11820	0.0011525	-0.0004247	7.0197E-06	0.0012793	1.0653E-06	4.4114E-06
11820	-0.0011422	0.00042149	-8.2609E-06	-0.0012683	-6.5469E-06	-0.000019862
11821	0.0011859	-0.00043463	0.000006875	0.0013288	1.4524E-06	5.4103E-06
11821	-0.0011791	0.0004314	-5.1745E-06	-0.0013205	-7.5588E-06	-0.000022472
11822	0.0012163	-0.00044087	6.2941E-06	0.0013878	1.8406E-06	6.3278E-06
11822	-0.0012133	0.00043767	-1.4405E-06	-0.0013826	-8.5307E-06	-0.000024717
11823	0.0012445	-0.00044427	5.1579E-06	0.0014537	2.2007E-06	0.000007088
11823	-0.0012457	0.00044119	2.9678E-06	-0.0014521	-9.4234E-06	-0.000026529
11824	0.001272	-0.00044637	3.2155E-06	0.0015218	2.5018E-06	7.6383E-06
11824	-0.0012781	0.00044357	8.1716E-06	-0.0015247	-0.000010183	-0.000027879
11825	0.0013006	-0.00044888	4.9512E-07	0.0015881	0.000002712	7.9364E-06
11825	-0.001312	0.00044642	0.000014362	-0.0015963	-0.000010754	-0.000028743
11826	0.0013303	-0.00045218	-0.000003171	0.001651	0.000002795	7.9148E-06
11826	-0.0013481	0.00045025	0.000021793	-0.0016657	-0.000011091	-0.000029065
11827	0.0013591	-0.00045415	-8.3508E-06	0.0017134	2.7195E-06	7.4875E-06
11827	-0.0013842	0.00045329	0.000030127	-0.0017364	-0.000011183	-0.000028755
11828	0.0013836	-0.00045165	-0.000014971	0.0017817	2.4693E-06	6.6004E-06
11828	-0.001416	0.00045183	0.000039734	-0.0018134	-0.00001105	-0.00002775
11829	0.0014006	-0.00044228	-0.000023213	0.0018572	2.0106E-06	0.000005218
11829	-0.0014399	0.00044352	0.000050202	-0.001898	-0.000010685	-0.000026044
11830	0.0014072	-0.00042526	-0.00003271	0.001935	1.3174E-06	3.3425E-06
11830	-0.0014531	0.00042783	0.000060647	-0.0019862	-0.000010083	-0.000023719
11831	0.0014011	-0.00040207	-0.000041053	0.0020061	3.9447E-07	1.0658E-06
11831	-0.0014526	0.00040606	0.000068528	-0.002068	-9.2558E-06	-0.000020949
11832	0.0013811	-0.00037631	-0.00004394	0.0020606	-7.2242E-07	-1.4571E-06
11832	-0.0014359	0.00038228	0.000067494	-0.002132	-8.2436E-06	-0.000017975
11833	0.0013505	-0.00035331	-0.000035904	0.0020965	-1.9401E-06	-4.0189E-06
11833	-0.001405	0.00036205	0.000050949	-0.0021744	-7.1532E-06	-0.000015089
11834	0.0013204	-0.00033608	-0.00001962	0.0021255	-3.1627E-06	-6.4484E-06
11834	-0.0013713	0.00034829	0.000022213	-0.0022065	-6.1134E-06	-0.000012541
11835	0.00095113	-0.00023694	-6.4776E-06	0.0015702	-3.6557E-06	-7.3267E-06
11835	-0.0011356	0.00028556	-0.000001447	-0.0018838	-4.6923E-06	-9.4192E-06
11836	0.00013676	-0.000032088	-0.000005403	0.00022424	-0.000002826	-5.5891E-06
11836	-0.0006542	0.00016272	-8.0383E-06	-0.0011088	-2.9104E-06	-5.7567E-06
11837	-0.00043587	0.00010729	-6.7631E-06	-0.00074651	-1.6502E-06	-3.2434E-06
11837	-0.00041124	0.00010171	-7.4476E-06	-0.00070468	-1.6256E-06	-3.1951E-06
11838	-0.00056164	0.00013773	-6.6624E-06	-0.0009596	-9.5218E-07	-1.8713E-06
11838	-0.00051986	0.0001276	-6.2893E-06	-0.00088796	-9.5018E-07	-1.8673E-06
11839	-0.00062783	0.00015567	-5.5643E-06	-0.0010614	-6.0382E-07	-1.1945E-06
11839	-0.00061642	0.00015269	-5.4177E-06	-0.0010426	-5.8644E-07	-0.00000116
11840	-0.000705	0.00017776	-4.0979E-06	-0.0011747	-4.5145E-07	-9.0317E-07
11840	-0.00055786	0.00014057	-3.5948E-06	-0.00093068	-4.9093E-07	-9.8302E-07
11841	-0.00024955	0.000063945	-2.0671E-06	-0.00041285	-5.3727E-07	-1.0805E-06
11841	-0.00074736	0.00018887	-1.4599E-06	-0.001237	-6.0743E-07	-1.2216E-06
11842	0.00087699	-0.00020887	-0.000002504	0.0014958	-9.941E-07	-0.000001962
11842	-0.0012999	0.0003164	-1.5745E-06	-0.0022003	-9.2611E-07	-1.8292E-06
11843	0.0016105	-0.00036523	-2.7348E-06	0.0028261	-1.4888E-06	-2.8556E-06
11843	-0.0016392	0.00037408	-2.0783E-06	-0.0028774	-1.2815E-06	-2.4585E-06
11844	0.0016362	-0.00034651	-2.5555E-06	0.0029712	-1.8781E-06	-3.5037E-06
11844	-0.0016203	0.00034468	-0.000001444	-0.0029445	-1.4312E-06	-0.000002677
11845	0.0015264	-0.00031079	-0.000001841	0.0028227	-2.2968E-06	-4.2267E-06
11845	-0.0015105	0.00030873	-1.2273E-06	-0.0027951	-1.4667E-06	-2.7116E-06
11846	0.0014282	-0.00028705	-1.4163E-06	0.0026564	-2.6821E-06	-4.9097E-06
11846	-0.0014129	0.00028495	-1.1453E-06	-0.0026295	-1.4799E-06	-2.7311E-06
11847	0.0013268	-0.00026007	-5.1385E-07	0.0024956	-3.0637E-06	-5.5521E-06
11847	-0.0013124	0.00025788	-1.1365E-06	-0.0024695	-1.4621E-06	-2.6848E-06
11848	0.0012144	-0.00022125	3.5518E-07	0.0023509	-3.3844E-06	-5.9956E-06
11848	-0.0012003	0.00021892	-9.2942E-07	-0.002324	-1.4939E-06	-2.6914E-06
11849	0.0010936	-0.00017405	1.5614E-06	0.0022155	-3.5637E-06	-6.1017E-06
11849	-0.00108	0.00017173	-0.000001082	-0.0021877	-1.6457E-06	-2.8709E-06
11850	0.00097308	-0.00012648	2.7512E-06	0.0020795	-3.5629E-06	-5.8671E-06
11850	-0.00096011	0.00012437	-1.5024E-06	-0.0020509	-1.9304E-06	-3.2417E-06
11851	0.00086005	-0.000085488	4.0642E-06	0.0019365	-3.3436E-06	-5.3078E-06
11851	-0.00084769	0.000083469	-1.7217E-06	-0.001907	-0.00000237	-3.8319E-06
11852	0.00075824	-0.000054721	5.1855E-06	0.0017835	-2.9107E-06	-4.4848E-06
11852	-0.00074634	0.000052895	-2.2549E-06	-0.0017534	-2.9581E-06	-4.6332E-06
11853	0.00066749	-0.000034582	6.2589E-06	0.0016207	-2.3226E-06	-3.5033E-06
11853	-0.00065601	0.00003286	-0.00000277	-0.0015902	-3.6442E-06	-5.5791E-06
11854	0.00058564	-0.000023024	7.3917E-06	0.0014508	-1.6205E-06	-2.4129E-06
11854	-0.00057449	0.0000213	-3.3538E-06	-0.0014201	-4.3938E-06	-6.6294E-06
11855	0.00050954	-0.000016807	8.3183E-06	0.001277	-8.2521E-07	-1.2199E-06
11855	-0.0004987	0.000015057	-3.8948E-06	-0.0012464	-5.1809E-06	-7.7502E-06
11856	0.00043614	-0.000013196	9.3201E-06	0.0011013	4.7336E-08	7.077E-08
11856	-0.00042568	0.000011292	-4.2372E-06	-0.001071	-5.9696E-06	-8.8824E-06
11857	0.0003637	-0.000010446	0.00001025	0.00092502	9.8598E-07	1.4504E-06
11857	-0.00035367	8.3838E-06	-4.5175E-06	-0.0008951	-6.7216E-06	-9.9568E-06
11858	0.00029171	-8.0772E-06	0.000011133	0.00074851	1.9849E-06	2.9103E-06
11858	-0.00028221	5.8443E-06	-4.6924E-06	-0.0007192	-0.000007401	-0.000010914
11859	0.00022042	-6.2592E-06	0.00001195	0.00057181	3.0348E-06	4.4379E-06
11859	-0.00021145	3.8404E-06	-4.7565E-06	-0.00054307	-7.9726E-06	-0.000011708
11860	0.00015016	-5.2815E-06	0.00001264	0.00039467	0.000004116	6.0154E-06
11860	-0.00014168	0.000002674	-4.7574E-06	-0.00036653	-8.3966E-06	-0.000012305
11861	0.000080661	-4.9226E-06	0.000013178	0.00021715	5.1983E-06	7.6177E-06
11861	-0.000072695	2.0835E-06	-4.5979E-06	-0.00018977	-8.6229E-06	-0.000012656
11862	0.000010956	-4.5339E-06	0.000013771	0.000039284	6.2945E-06	9.2656E-06
11862	-0.000003517	1.4202E-06	-4.4192E-06	-0.000012727	-8.6398E-06	-0.000012727
11863	-0.000059032	-3.8965E-06	0.000014191	-0.0001388	7.4316E-06	0.000010967
11863	0.000065954	5.3983E-07	-4.0849E-06	0.00016464	-8.4485E-06	-0.000012477
11864	-0.0001278	-4.0787E-06	0.000014466	-0.00031677	8.6023E-06	0.000012655
11864	0.00013425	5.9072E-07	-3.7415E-06	0.00034212	-8.0282E-06	-0.00001183
11865	-0.0001935	-6.8227E-06	0.00001434	-0.00049612	9.7798E-06	0.000014234
11865	0.00019957	3.4193E-06	-3.3972E-06	0.00052119	-7.3748E-06	-0.00001078
11866	-0.00025461	-0.000013665	0.000013826	-0.00067787	0.000010914	0.00001562
11866	0.00026058	0.000010672	-3.4434E-06	0.00070299	-6.5325E-06	-9.4342E-06
11867	-0.00031084	-0.000024785	0.000012958	-0.00086146	0.000011876	0.000016675
11867	0.00031695	0.00002244	-3.7594E-06	0.00088685	-5.5497E-06	-7.9277E-06
11868	-0.00036393	-0.000038154	0.000011413	-0.0010452	0.000012506	0.000017283
11868	0.00037048	0.000036747	-4.4028E-06	0.0010707	-4.5046E-06	-6.4225E-06
11869	-0.00041781	-0.000050138	9.5839E-06	-0.0012268	0.000012662	0.000017373
11869	0.00042509	0.000049732	-5.2394E-06	0.0012524	-3.4979E-06	-5.0711E-06
11870	-0.00047636	-0.000057423	7.6071E-06	-0.0014057	0.000012229	0.000016848
11870	0.00048455	0.000057942	-6.0689E-06	0.0014315	-2.5649E-06	-3.8946E-06
11871	-0.00054058	-0.000059303	5.6495E-06	-0.001582	0.000011224	0.000015683
11871	0.00054964	0.000060635	-6.9048E-06	0.0016074	-1.7257E-06	-2.8759E-06
11872	-0.00060935	-0.000056929	3.7811E-06	-0.0017562	9.7424E-06	0.000013914
11872	0.00061916	0.000058893	-7.4253E-06	0.0017811	-9.7421E-07	-0.000001975
11873	-0.0006818	-0.000051317	0.000002084	-0.0019289	7.8686E-06	0.000011591
11873	0.00069229	0.000053768	-7.7093E-06	0.0019536	-2.5108E-07	-1.0965E-06
11874	-0.00075839	-0.000042224	6.5022E-07	-0.0021003	5.6949E-06	8.8036E-06
11874	0.00076938	0.000044994	-7.7835E-06	0.0021245	5.0654E-07	-1.4542E-07
11875	-0.00083941	-0.000029411	-5.263E-07	-0.0022701	3.3256E-06	5.6641E-06
11875	0.00085062	0.000032309	-7.5679E-06	0.0022934	1.3522E-06	9.649E-07
11876	-0.00092268	-0.000014804	-0.000001547	-0.002439	8.4519E-07	2.2575E-06
11876	0.00093404	0.000017763	-7.2509E-06	0.0024616	2.3521E-06	0.000002341
11877	-0.0010032	-3.5028E-06	-2.2204E-06	-0.002611	-1.6682E-06	-0.000001304
11877	0.0010146	6.3656E-06	-6.6158E-06	0.0026332	3.5431E-06	4.0313E-06
11878	-0.0010753	-1.3879E-06	-0.000002627	-0.0027911	-4.1794E-06	-4.9105E-06
11878	0.0010866	4.2515E-06	-6.2769E-06	0.002813	4.9413E-06	6.0263E-06
11879	-0.0011347	-0.000011832	-3.1464E-06	-0.0029806	-6.6341E-06	-8.3921E-06
11879	0.0011459	0.000014799	-0.000005841	0.0030025	0.000006485	8.1851E-06
11880	-0.0011817	-0.00003463	-0.00000307	-0.0031778	-8.9925E-06	-0.000011627
11880	0.0011926	0.000037534	-5.2443E-06	0.0032		8.0884E-06	0.000010347
11881	-0.0012231	-0.000063044	-3.4861E-06	-0.0033792	-0.000011204	-0.000014561
11881	0.001234	0.000066309	-5.4118E-06	0.0034015	9.6416E-06	0.00001238
11882	-0.0012724	-0.000084054	-2.9608E-06	-0.0035746	-0.00001309	-0.000017092
11882	0.0012834	0.000087304	-5.4693E-06	0.0035979	0.000010937	0.000014111
11883	-0.0013441	-0.00008243	-2.6868E-06	-0.0037544	-0.00001442	-0.000019099
11883	0.0013553	0.000085656	-5.7554E-06	0.0037781	0.000011728	0.000015355
11884	-0.0014448	-0.000051887	-2.5978E-06	-0.0039144	-0.00001506	-0.000020493
11884	0.001456	0.000055017	-0.000006218	0.0039372	0.000011873	0.000015975
11885	-0.0015679	2.0757E-07	-1.6316E-06	-0.0040575	-0.00001497	-0.000021109
11885	0.0015795	2.4183E-06	-6.5799E-06	0.0040806	0.00001132	0.000015782
11886	-0.0016969	0.000057519	-9.6123E-07	-0.0041955	-0.000014246	-0.000020815
11886	0.0017089	-0.000055281	-7.0314E-06	0.004219	0.000010129	0.000014628
11887	-0.001818	0.00010704	-2.3784E-07	-0.004337	-0.000013034	-0.000019618
11887	0.0018302	-0.00010516	-7.4448E-06	0.0043604	8.4186E-06	0.000012517
11888	-0.0019281	0.00014638	2.6058E-07	-0.0044839	-0.000011372	-0.000017515
11888	0.0019408	-0.00014491	-7.3425E-06	0.0045082	6.2167E-06	9.4468E-06
11889	-0.0020276	0.00017702	1.4715E-07	-0.004634	-9.1453E-06	-0.00001433
11889	0.0020409	-0.00017613	-6.0588E-06	0.0046601	3.4107E-06	5.2501E-06
11890	-0.0019649	0.00018314	-7.0917E-07	-0.0044513	-6.4586E-06	-0.000010237
11890	0.0019243	-0.00017749	-4.3792E-06	0.0043558	2.9802E-07	4.2287E-07
11891	-0.0014164	0.00012694	1.5219E-06	-0.0032226	-3.6035E-06	-5.7111E-06
11891	0.0010022	-0.00009297	-5.2196E-07	0.0022701	-1.6858E-06	-2.6802E-06
11892	-0.00060254	0.000044151	1.4443E-06	-0.0014041	-1.7924E-06	-2.7824E-06
11892	-0.00015159	2.5898E-06	-2.0702E-06	-0.00038767	-1.8003E-06	-0.000002786
11893	-0.00022929	4.9089E-06	-7.3618E-08	-0.00057653	-1.1931E-06	-1.7816E-06
11893	-0.00040978	0.000011628	5.2577E-07	-0.0010194	-1.1956E-06	-1.7838E-06
11894	-0.00017407	-2.2846E-06	5.907E-07	-0.00045674	-7.6464E-07	-1.1037E-06
11894	-0.00016855	-1.3125E-06	3.0262E-07	-0.00043978	-7.9147E-07	-1.1414E-06
11895	-0.000020154	-7.4691E-08	-9.6173E-08	-0.000052586	-6.0059E-07	-8.4733E-07
11895	-0.000056229	-2.1947E-06	-3.3358E-07	-0.00015337	-4.8041E-07	-6.7937E-07
11896	0.000061119	3.1466E-06	-4.1429E-07	0.00016775	-6.1965E-07	-8.6993E-07
11896	9.5628E-06	6.8768E-07	-8.1977E-07	0.000025471	-3.5932E-07	-5.0442E-07
11897	-0.00038262	-0.00001329	2.9727E-07	-0.0010334	-8.7708E-07	-1.2394E-06
11897	0.00047468	0.000017664	-1.5709E-06	0.0012836	-4.8042E-07	-6.7903E-07
11898	-0.0011685	-0.000021591	-1.3079E-06	-0.0030971	-2.9169E-06	-4.2066E-06
11898	0.0012223	0.00002347	2.7959E-08	0.0032401	9.367E-07	0.000001366
11899	-0.0015112	-9.4716E-06	-4.4558E-07	-0.0039415	-5.8571E-06	-8.5676E-06
11899	0.0015442	9.9047E-06	-2.5919E-07	0.0040271	3.5462E-06	5.2152E-06
11900	-0.0014642	-0.000020021	9.1406E-06	-0.0038368	-7.0595E-06	-0.000010331
11900	0.0014959	0.000020184	-8.4808E-06	0.0039208	4.5852E-06	6.7606E-06
11901	-0.0013855	-0.000066085	0.000019498	-0.003766	-6.3911E-06	-9.2104E-06
11901	0.0014153	0.00006679	-0.000017559	0.0038491	3.6221E-06	5.3153E-06
11902	-0.0012838	-0.000133	0.000028398	-0.0037033	-4.4476E-06	-6.3062E-06
11902	0.0013116	0.00013493	-0.000025708	0.0037865	1.3057E-06	2.0521E-06
11903	-0.0011873	-0.00018826	0.000031814	-0.0036227	-2.0892E-06	-2.9986E-06
11903	0.0012147	0.00019282	-0.000033279	0.0037057	-1.4345E-06	-1.6192E-06
11904	-0.001122	-0.00020635	0.000031551	-0.0035103	4.4769E-08	-1.4782E-07
11904	0.0011503	0.00021296	-0.000037639	0.0035937	-3.8795E-06	-4.8116E-06
11905	-0.0010893	-0.00018803	0.000028386	-0.0033736	1.6045E-06	1.9073E-06
11905	0.0011194	0.00019586	-0.000039054	0.003457	-5.5483E-06	-7.0416E-06
11906	-0.0010686	-0.000157	0.000024698	-0.0032287	0.000002338	2.9469E-06
11906	0.0010996	0.0001647	-0.000036895	0.0033113	-6.1397E-06	-7.9688E-06
11907	-0.0010313	-0.00014218	0.000020801	-0.0030921	2.4201E-06	0.000003113
11907	0.0010622	0.00014947	-0.000032376	0.0031741	-5.9696E-06	-7.8259E-06
11908	-0.00096573	-0.00015496	0.000017306	-0.0029683	2.0511E-06	2.6264E-06
11908	0.00099492	0.00016202	-0.000026616	0.0030493	-5.3614E-06	-6.9621E-06
11909	-0.00088027	-0.00018524	0.000012754	-0.0028483	0.00000138	1.7289E-06
11909	0.00090727	0.00019309	-0.000021672	0.0029268	-4.4791E-06	-5.6759E-06
11910	-0.00079481	-0.00021348	8.5516E-06	-0.0027194	5.8687E-07	7.166E-07
11910	0.00081983	0.00022214	-0.000017032	0.002796	-3.4612E-06	-4.2712E-06
11911	-0.00072325	-0.00022658	4.9892E-06	-0.0025777	-6.8723E-08	-8.1181E-08
11911	0.00074711	0.00023588	-0.000013376	0.0026534	-2.5764E-06	-3.1227E-06
11912	-0.00066322	-0.00022801	2.5232E-06	-0.0024284	-4.2492E-07	-4.9904E-07
11912	0.00068591	0.00023749	-0.00001055	0.0025021	-2.1478E-06	-2.5751E-06
11913	-0.00060317	-0.00022923	1.1701E-06	-0.0022757	-3.8259E-07	-4.5665E-07
11913	0.00062415	0.00023851	-7.7949E-06	0.0023469	-2.3515E-06	-0.000002761
11914	-0.00041333	-0.00018039	3.9711E-07	-0.001629	-0.000002325	-2.6684E-06
11914	0.0004758	0.00021171	-3.9509E-06	0.0018809	-4.0748E-07	-4.7299E-07
11915	-0.00011414	-0.000055136	-5.7444E-07	-0.00046686	-2.9368E-06	-3.2191E-06
11915	0.00021744	0.00011802	-1.0529E-06	0.00092286	7.0651E-07	7.6043E-07
11916	0.000019368	0.00001566	4.2398E-08	0.000097096	-9.9742E-07	-1.0333E-06
11916	0.000024177	0.000013064	1.7117E-08	0.00010298	-6.4793E-07	-6.6836E-07
11917	-0.000012075	-0.000019752	3.4967E-07	-0.000087393	-6.2719E-07	-6.0946E-07
11917	-0.000049746	-0.000065795	5.3463E-07	-0.00031896	-6.4032E-07	-6.2069E-07
11918	-0.000055934	-0.000098417	9.0002E-07	-0.00042422	-5.798E-07	-5.3069E-07
11918	-0.000063721	-0.00010443	6.249E-07	-0.00046327	-4.5585E-07	-4.1896E-07
11919	-0.00011621	-0.00026424	9.7874E-07	-0.0010427	-4.3298E-07	-3.8088E-07
11919	0.000020743	0.000065315	8.6176E-07	0.00023632	-3.9745E-07	-3.478E-07
11920	-0.00017082	-0.00046795	-1.3776E-06	-0.0017486	-3.7028E-07	-3.1347E-07
11920	0.0001414	0.00039655	1.5833E-06	0.0014726	-2.3085E-07	-1.9662E-07
11921	-0.00016943	-0.00057174	-4.2391E-06	-0.002023	-4.6683E-07	-3.8421E-07
11921	0.0001717	0.00057777	2.1611E-06	0.002042	9.1784E-08	7.4781E-08
11922	-0.00013396	-0.00061684	-4.4562E-06	-0.002033	-4.2552E-07	-3.3598E-07
11922	0.00013595	0.00062289	1.8203E-06	0.0020501	3.8396E-07	2.9943E-07
11923	-0.000086082	-0.00067492	-0.000004443	-0.002034	-1.5805E-07	-1.2455E-07
11923	0.000087824	0.00068135	1.1936E-06	0.0020502	6.4889E-07	4.8673E-07
11924	-0.00002334	-0.00074751	-4.3086E-06	-0.0020181	2.7214E-07	1.7443E-07
11924	0.000024679	0.00075439	7.2918E-07	0.0020335	9.3511E-07	6.6513E-07
11925	0.000053382	-0.00083347	-3.9279E-06	-0.0019788	8.4002E-07	5.2879E-07
11925	-0.000052596	0.00084091	2.4669E-07	0.0019936	1.2146E-06	7.8986E-07
11926	0.00014075	-0.00092924	-3.4948E-06	-0.0019113	1.5011E-06	8.6347E-07
11926	-0.00014059	0.00093733	-2.4281E-07	0.0019254	1.4772E-06	8.6908E-07
11927	0.00023499	-0.0010308	-3.0982E-06	-0.001811	0.00000219	1.1244E-06
11927	-0.00023551	0.0010395	-6.0359E-07	0.0018241	1.7304E-06	9.0527E-07
11928	0.00033214	-0.0011341	-2.6285E-06	-0.0016735	2.8754E-06	1.2969E-06
11928	-0.00033336	0.0011433	-9.383E-07	0.0016855	1.9315E-06	8.7065E-07
11929	0.00042764	-0.0012341	-2.3018E-06	-0.0014968	0.000003492	1.3312E-06
11929	-0.00042948	0.0012439	-0.000001209	0.0015072	0.000002079	7.985E-07
11930	0.00051648	-0.001326	-0.000001979	-0.0012804	3.9933E-06	1.2453E-06
11930	-0.00051895	0.001336	-0.000001275	0.0012891	2.1558E-06	6.7572E-07
11931	0.00059316	-0.0014038	-1.7479E-06	-0.0010282	4.3509E-06	1.0482E-06
11931	-0.00059614	0.0014144	-1.5236E-06	0.0010352	2.1253E-06	5.1984E-07
11932	0.00065268	-0.0014627	-1.4714E-06	-0.00074758	4.4628E-06	7.6145E-07
11932	-0.00065615	0.0014736	-1.6024E-06	0.00075269	2.0464E-06	3.5813E-07
11933	0.00069168	-0.001499	-1.4303E-06	-0.00044731	4.3489E-06	4.5114E-07
11933	-0.00069548	0.0015102	-1.5521E-06	0.00045038	1.8929E-06	1.8722E-07
11934	0.00070774	-0.0015103	-1.2418E-06	-0.00013811	4.0968E-06	1.5101E-07
11934	-0.00071171	0.0015217	-1.7255E-06	0.00013906	0.000001579	3.7489E-08
11935	0.0007006	-0.0014962	-1.4042E-06	0.0001703	3.6607E-06	-2.2062E-07
11935	-0.00070461	0.0015077	-1.5275E-06	-0.00017151	0.000001213	4.6345E-08
11936	0.0006708	-0.0014577	-1.1993E-06	0.00046709	0.000002816	-3.2367E-07
11936	-0.00067492	0.0014692	-1.2772E-06	-0.00047055	1.0938E-06	-8.3898E-08
11937	0.00062098	-0.0013973	-7.0264E-07	0.00073925	2.1336E-06	-2.555E-07
11937	-0.00062517	0.0014087	-1.2101E-06	-0.00074499	6.4132E-07	-2.1759E-07
11938	0.00055531	-0.001319	-5.3869E-07	0.0009788	1.2599E-06	-2.4297E-07
11938	-0.00055941	0.00133		-6.2385E-07	-0.00098672	2.8217E-07	-1.1559E-07
11939	0.00047778	-0.0012271	-1.0319E-07	0.0011816	2.635E-07	-4.0486E-08
11939	-0.00048168	0.0012375	-2.4844E-07	-0.0011916	4.5973E-08	-3.6174E-08
11940	0.00039357	-0.0011268	2.4496E-07	0.0013447	-6.6046E-07	2.8218E-07
11940	-0.00039717	0.0011366	2.1482E-07	-0.0013565	-2.0286E-07	6.353E-08
11941	0.00030805	-0.0010241	8.5819E-07	0.0014668	-1.5717E-06	7.2677E-07
11941	-0.00031141	0.0010329	8.5337E-07	-0.0014802	-3.3876E-07	1.3523E-07
11942	0.00022742	-0.00092491	1.4689E-06	0.0015479	-2.3726E-06	1.2158E-06
11942	-0.00023043	0.00093266	1.2844E-06	-0.0015623	-4.3346E-07	2.0679E-07
11943	0.00015649	-0.00083428	2.1309E-06	0.0015913	-3.0831E-06	1.7309E-06
