324.7106714	-0.118
482.0959459	0.035
182.7089201	-0.0595
295.1269732	0.064
135.375003	-0.085
261.9932312	0.11
129.4582633	0.0065
252.5264478	-0.03
328.2607152	-0.136
484.4626417	-0.1055
482.0959459	-0.1335
346.0109341	-0.002
530.6132109	-0.0495
626.4643931	-0.197
213.4759662	0.069
725.865619	0.143
840.650368	0.054
828.8168887	0.077
482.0959459	0.012
370.8612406	0.027
390.9781554	0.031
351.9276738	0.064
674.9816581	0.1085
258.4431875	-0.0315
1027.619341	-0.1485
674.9816581	-0.052
852.4838473	0.035
340.0941945	0.068
846.5671077	0.0145
719.9488794	-0.165
1389.723807	0.087
608.7141741	-0.072
708.1154001	0.314
367.3111968	0.0655
1432.324332	-0.0685
702.1986605	0.245
998.0356424	0.0155
940.051594	0.0335
904.5511561	-0.1245
1284.405841	-0.071
719.9488794	-0.0045
1473.741509	0.0705
1179.087875	-0.0635
1166.071048	-0.1435
1115.187087	0.0565
1169.621092	-0.0215
1218.138357	0.0705
1136.48735	0.119
1615.743261	0.3085
1257.188839	0.4055
1033.53608	0.3365
945.9683336	0.413
970.8186401	0.325
986.2021632	0.589
1027.619341	0.5915
949.5183774	0.6295
1021.702601	0.6755
910.4678958	0.729
970.8186401	0.9405
1027.619341	1.013
931.7681585	1.0845
951.8850732	1.156
992.1189028	1.3265
970.8186401	1.2375
998.0356424	1.44
1033.53608	1.4615
1064.303126	1.5535
979.1020756	1.78
916.3846354	1.7505
992.1189028	1.543
1033.53608	2.0715
1000.402338	2.142
970.8186401	2.1635
1037.086124	2.348
1000.402338	2.2715
992.1189028	2.398
1058.386387	2.3445
976.7353797	2.677
982.6521194	2.636
1025.252645	2.933
992.1189028	2.8145
1012.235818	3.026
994.4855987	3.0235
1021.702601	3.259
1025.252645	3.269
1082.053345	3.4145
877.3341538	3.449
1019.335905	3.506
998.0356424	3.557
964.9019005	3.733
1027.619341	3.785
1048.919603	3.7445
992.1189028	4.044
1037.086124	4.1125
1033.53608	4.151
1006.319078	4.2195
1064.303126	4.454
998.0356424	4.7545
986.2021632	4.542
958.9851608	4.7255
945.9683336	4.612
982.6521194	4.9315
976.7353797	4.878
967.2685963	5.0185
1019.335905	4.9595
979.1020756	5.2935
976.7353797	5.1
964.9019005	5.4325
1012.235818	5.399
958.9851608	5.547
1037.086124	5.607
1006.319078	5.8185
1003.952382	5.956
986.2021632	5.8975
1006.319078	6.1765
982.6521194	6.375
994.4855987	6.2045
1037.086124	6.3685
1021.702601	6.431
955.435117	6.6515
912.8345916	6.5815
1012.235818	6.863
943.6016378	7.049
918.7513313	6.877
1021.702601	7.106
1003.952382	6.923
994.4855987	7.1485
940.051594	7.2145
1009.869122	7.259
895.0843727	7.365
961.3518567	7.5035
949.5183774	7.7025
994.4855987	7.681
945.9683336	7.8845
955.435117	7.788
879.7008496	8.081
986.2021632	8.087
918.7513313	7.798
994.4855987	8.1965
979.1020756	8.538
931.7681585	8.467
970.8186401	8.602
904.5511561	8.574
964.9019005	8.645
961.3518567	8.789
967.2685963	9.0245
973.185336	8.896
943.6016378	9.036
916.3846354	9.2185
967.2685963	9.157
973.185336	9.3165
904.5511561	9.4285
949.5183774	9.464
910.4678958	9.3855
988.568859	9.686
949.5183774	9.9485
964.9019005	9.9675
883.2508934	9.9495
937.6848981	10.0565
867.8673704	10.1495
828.8168887	10.3165
945.9683336	10.3265
850.1171514	10.4975
922.3013751	10.4935
951.8850732	10.6975
928.2181147	10.836
877.3341538	10.918
895.0843727	10.8985
898.6344165	11.0895
892.7176769	11.04
937.6848981	11.193
934.1348543	11.398
928.2181147	11.3825
828.8168887	11.249
931.7681585	11.551
973.185336	11.71
931.7681585	11.9395
970.8186401	11.993
898.6344165	11.9205
961.3518567	12.04
945.9683336	12.081
892.7176769	12.3405
832.3669325	12.3725
906.917852	12.426
922.3013751	12.7165
904.5511561	12.654
807.516626	12.6705
895.0843727	12.8135
856.0338911	13.002
889.1676331	13.063
898.6344165	13.008
937.6848981	13.211
940.051594	13.124
916.3846354	13.393
912.8345916	13.4475
910.4678958	13.667
892.7176769	13.761
925.8514188	13.8235
910.4678958	13.8515
904.5511561	13.89
928.2181147	14.0845
813.4333657	14.072
877.3341538	14.2225
955.435117	14.2935
885.6175893	14.4515
922.3013751	14.4875
871.4174141	14.6145
937.6848981	14.6695
901.0011123	14.7865
885.6175893	14.9725
916.3846354	15.0375
904.5511561	15.0415
877.3341538	15.1345
901.0011123	15.2835
922.3013751	15.3165
925.8514188	15.43
819.3501053	15.5855
898.6344165	15.784
934.1348543	15.7215
925.8514188	15.806
906.917852	15.951
937.6848981	16.189
945.9683336	16.077
904.5511561	16.2845
912.8345916	16.146
922.3013751	16.453
901.0011123	16.332
949.5183774	16.639
955.435117	16.3635
922.3013751	16.7355
922.3013751	16.881
865.5006745	17.305
937.6848981	16.983
912.8345916	17.291
904.5511561	17.0655
931.7681585	17.012
912.8345916	17.262
910.4678958	17.3805
898.6344165	17.2415
955.435117	17.412
937.6848981	17.6785
850.1171514	17.634
964.9019005	17.849
916.3846354	18.3245
949.5183774	18.0275
945.9683336	18.0795
943.6016378	18.2505
955.435117	18.333
945.9683336	18.4285
940.051594	18.5215
961.3518567	18.872
961.3518567	18.761
906.917852	18.877
904.5511561	18.9525
979.1020756	19.0515
945.9683336	19.1385
873.78411	19.3065
931.7681585	19.542
964.9019005	19.6975
922.3013751	19.44
906.917852	19.662
910.4678958	19.7395
1025.252645	20.006
916.3846354	20.016
931.7681585	20.0965
1015.785861	20.1295
982.6521194	20.2185
943.6016378	20.4275
970.8186401	20.3525
937.6848981	20.5155
1006.319078	20.783
937.6848981	20.454
976.7353797	21.011
982.6521194	21.044
961.3518567	20.9955
1048.919603	21.123
1021.702601	21.2795
994.4855987	21.3385
945.9683336	21.3475
998.0356424	21.4325
937.6848981	21.527
979.1020756	21.807
951.8850732	21.694
998.0356424	21.867
992.1189028	22.002
998.0356424	21.9905
1025.252645	21.918
994.4855987	22.1895
937.6848981	22.28
925.8514188	22.388
912.8345916	22.5205
964.9019005	22.695
1006.319078	22.653
1037.086124	22.7475
1025.252645	22.843
934.1348543	22.923
970.8186401	23.091
1021.702601	23.1435
1039.45282	23.3
988.568859	23.3435
992.1189028	23.578
1066.669822	23.598
1060.753083	23.7385
906.917852	23.732
1046.552907	23.816
